# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:53:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
15872 15.5 544.474506998873 549.831244814189 111.80452299118 102.484137058258 100.201216220856 0 11.6086130142212 217 190430.56379453 190430.56379453 19516112 19516112 120607.153016995 120607.153016995 12360320 12360320 305.25780883934 439207.296753853 4914.54730351874 434292.749450335 3546 5096466 57234 5039232 0 0 0 0 111.41289639473 1752357317.05076 47147
16384 16 549.513823201036 549.779677460877 114.140315055847 104.819929122925 102.393707036972 0 11.8309252262115 224 192193.070235477 192193.070235477 20145664 20145664 121723.417548176 121723.417548176 12759040 12759040 317.027689526718 470164.918342859 4982.11908543827 465182.799257421 3806 5707410 58722 5648688 0 0 0 0 113.636681079865 1752357319.38655 48655
16896 16.5 548.28434148389 549.617614430386 117.658333063126 108.337947130203 105.814625501633 0 11.8487334251404 231 191763.057638814 191763.057638814 20775216 20775216 121451.07368692 121451.07368692 13157760 13157760 323.209601395923 481998.898601682 5063.11049041481 476935.788111267 3832 5708863 60175 5648688 0 0 0 0 117.241023540497 1752357322.90457 50163
17408 17 552.991364661299 549.627905659458 119.991191864014 110.670805931091 108.081939935684 0 11.9432353973389 238 193409.344225139 193409.344225139 21404768 21404768 122493.731620974 122493.731620974 13556480 13556480 329.659664908164 480632.455711508 5160.77755092223 475471.678160585 3966 5730797 61661 5669136 0 0 0 0 119.561556339264 1752357325.23742 51671
17920 17.5 546.583270415028 549.337790113388 124.581871986389 115.261486053467 112.623669147491 0 11.9629547595978 245 191168.106142401 191168.106142401 22034320 22034320 121074.267544378 121074.267544378 13955200 13955200 333.494928437559 479339.920657206 5260.65670966648 474079.263947539 3992 5732251 63115 5669136 0 0 0 0 124.140320301056 1752357329.8281 53179
18432 18 540.15675301484 549.05116585009 129.285562038422 119.965176105499 117.174845933914 0 12.1655972003937 252 188920.42454111 188920.42454111 22663872 22663872 119650.722534487 119650.722534487 14353920 14353920 344.323156782445 508527.319677475 5318.10005653001 503209.219620945 4252 6343198 64606 6278592 0 0 0 0 128.828942537308 1752357334.53179 54687
18944 18.5 531.396263812763 548.44815667437 134.650585889816 125.330199956894 122.469420433044 0 12.1867022514343 259 185856.433708807 185856.433708807 23293424 23293424 117710.176837458 117710.176837458 14752640 14752640 350.869546527994 520840.064320196 5405.64039078821 515434.423929408 4278 6344647 66055 6278592 0 0 0 0 134.182125329971 1752357339.89682 56195
19456 19 533.719162887059 548.050401778451 137.477673053741 128.157287120819 125.221657752991 0 12.2845096588135 266 186668.870241041 186668.870241041 23922976 23922976 118224.724792404 118224.724792404 15151360 15151360 356.72279225469 518909.437034599 5494.93439322606 513414.502641373 4412 6366586 67546 6299040 0 0 0 0 136.997146129608 1752357342.72391 57703
19968 19.5 536.460877130715 547.742940168245 140.178017854691 130.857631921768 127.881557226181 0 12.3005638122559 273 187627.787844109 187627.787844109 24552528 24552528 118832.044960866 118832.044960866 15550080 15550080 360.591566464232 517858.934564967 5594.45535412888 512264.479210838 4438 6368041 69001 6299040 0 0 0 0 139.685557603836 1752357345.42425 59211
20480 20 542.020516432723 547.617839523588 142.156686067581 132.836300134659 129.733610153198 0 12.4866514205933 280 189572.277867363 189572.277867363 25182080 25182080 120063.566840031 120063.566840031 15948800 15948800 371.566593636909 546919.542859244 5658.42151206814 541261.121347176 4698 6978990 70494 6908496 0 0 0 0 141.65200138092 1752357347.40292 60719
20992 20.5 542.559004382265 547.480568457368 145.34245800972 136.022072076797 132.843478918076 0 12.5042262077332 287 189760.614626036 189760.614626036 25811632 25811632 120182.847904054 120182.847904054 16347520 16347520 377.630842118568 558464.571291776 5739.74878059918 552724.822511177 4724 6980443 71947 6908496 0 0 0 0 144.825124502182 1752357350.58869 62227
21504 21 517.483310090358 546.052607236268 155.41205406189 146.091668128967 142.778448104858 0 12.6917538642883 294 180990.362685558 180990.362685558 26441184 26441184 114628.302999571 114628.302999571 16746240 16746240 381.363801941166 553726.23016682 5797.15722091512 547929.072945905 4858 7002383 73439 6928944 0 0 0 0 154.87873840332 1752357360.65829 63735
22016 21.5 486.734999512087 541.716553470556 168.339154005051 159.018768072128 155.611698150635 0 12.7314610481262 301 170236.106896018 170236.106896018 27070736 27070736 107817.210558588 107817.210558588 17144960 17144960 383.423054522467 550277.139446532 5867.94414015491 544409.195306377 4884 7003836 74892 6928944 0 0 0 0 167.794696092606 1752357373.58539 65243
