# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:53:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
176128 172 4.55806087431091e-07 4.55712106906962e-07 4.62322782979386e-07
176640 172.5 4.60179975919367e-07 4.54162358637492e-07 4.6150477365818e-07
177152 173 4.5989247780191e-07 4.52800879758499e-07 4.59880817917229e-07
177664 173.5 4.6118924327267e-07 4.4989598500733e-07 4.58260277044835e-07
178176 174 4.61507125916394e-07 4.48785235597051e-07 4.55886136486437e-07
178688 174.5 4.61058162833211e-07 4.51930506082158e-07 4.5263972555497e-07
179200 175 4.5856193489835e-07 4.53852875126409e-07 4.54939065243973e-07
179712 175.5 4.59443031168112e-07 4.52602563212075e-07 4.54812683855892e-07
180224 176 4.63758394886685e-07 4.48207673781572e-07 4.49843560767088e-07
180736 176.5 4.66649772610105e-07 4.49006955282608e-07 4.47427483629188e-07
181248 177 4.6685339015443e-07 4.4921886424715e-07 4.48251088662083e-07
181760 177.5 4.6460706238511e-07 4.3723034503935e-07 4.3965589283941e-07
182272 178 4.65677570449765e-07 4.28187794272467e-07 4.29117032674327e-07
182784 178.5 4.68801672014325e-07 4.28869050355103e-07 4.29972426115284e-07
183296 179 4.76368202376612e-07 4.34974094622866e-07 4.3871866193203e-07
183808 179.5 4.79701767403005e-07 4.31656026545979e-07 4.37821426778145e-07
184320 180 4.79902358461051e-07 4.24986475675403e-07 4.28087009051787e-07
184832 180.5 4.88802748551351e-07 4.22334103718922e-07 4.21415316230847e-07
185344 181 4.97713293903744e-07 4.19519257093594e-07 4.17805942499403e-07
185856 181.5 5.05770357896459e-07 4.1728084996128e-07 4.20080544351331e-07
186368 182 5.12487907729665e-07 4.13940502330612e-07 4.16028357233795e-07
186880 182.5 5.1519174694306e-07 4.12154230737091e-07 4.10653657263002e-07
187392 183 5.09485890307473e-07 4.06607372579971e-07 4.08183151587764e-07
187904 183.5 5.12913677549021e-07 4.00169891722762e-07 4.08313088563523e-07
188416 184 5.264796431925e-07 3.92942371550646e-07 4.04507008765315e-07
188928 184.5 5.35329334594793e-07 3.88916868192048e-07 4.00333909956663e-07
189440 185 5.43806805777441e-07 3.88591619767385e-07 4.05318205490546e-07
189952 185.5 5.54081655037143e-07 3.84929078218569e-07 4.04448497586015e-07
190464 186 5.60999806941501e-07 3.78994035014751e-07 3.95743367358949e-07
190976 186.5 5.67785808104211e-07 3.79642149024246e-07 3.93993305071866e-07
191488 187 5.70723257906305e-07 3.75974529851871e-07 3.93160189631625e-07
192000 187.5 5.80235934327589e-07 3.73722409373204e-07 3.9403251121624e-07
192512 188 5.94517883555746e-07 3.73585269500583e-07 3.92158078890799e-07
193024 188.5 6.07542912649749e-07 3.762685149242e-07 3.88504122930865e-07
193536 189 6.17914380180281e-07 3.7855882231388e-07 3.88502037615726e-07
194048 189.5 6.26662840592417e-07 3.77717698707603e-07 3.87523730868761e-07
194560 190 6.41487849503052e-07 3.8442763879675e-07 3.90819692967189e-07
195072 190.5 6.53416133761229e-07 3.9125889784448e-07 3.95331772828266e-07
195584 191 6.58985259612804e-07 3.94222615515599e-07 3.95397990470231e-07
196096 191.5 6.68844099409466e-07 3.97845699506404e-07 3.96711216793787e-07
196608 192 6.83796404367839e-07 4.05525564964814e-07 3.99254755312559e-07
197120 192.5 6.92352163617616e-07 4.04308379756202e-07 4.01790790899885e-07
197632 193 6.99535578315903e-07 4.01889075549357e-07 4.00512230258016e-07
198144 193.5 7.08325582252727e-07 4.06181380935687e-07 4.00601449737646e-07
198656 194 7.21323630337935e-07 4.12561473101173e-07 4.04165180588209e-07
199168 194.5 7.31178095124942e-07 4.09678250601972e-07 4.06349760905876e-07
199680 195 7.36990309299947e-07 4.07867042182175e-07 4.04832395948934e-07
200192 195.5 7.45811248239247e-07 4.09852549820455e-07 4.04122478835179e-07
200704 196 7.52618532696488e-07 4.12254031103051e-07 4.04499476734909e-07
201216 196.5 7.64197288180182e-07 4.14185088190403e-07 4.08677985616753e-07
201728 197 7.80849513314368e-07 4.12484811281866e-07 4.0905771285347e-07
202240 197.5 7.91787477078408e-07 4.09305830861246e-07 4.07046793221989e-07
202752 198 8.0091467547523e-07 4.11759785403681e-07 4.06680700949903e-07
203264 198.5 8.11838066299195e-07 4.16082128512615e-07 4.08763837713134e-07
203776 199 8.24710616509896e-07 4.23780758309936e-07 4.10073953596293e-07
204288 199.5 8.33538773999818e-07 4.30252852525312e-07 4.0896831433714e-07
204800 200 8.37486498233735e-07 4.34189025439074e-07 4.10368392811623e-07
205312 200.5 8.4193483619222e-07 4.397974039231e-07 4.15205788202861e-07
205824 201 8.49645756639129e-07 4.45679096616579e-07 4.15253615454334e-07
206336 201.5 8.6017954666948e-07 4.51352316058635e-07 4.14849648811747e-07
206848 202 8.74881950354811e-07 4.61632053407308e-07 4.19165034937068e-07
207360 202.5 8.84203792011578e-07 4.70239378343111e-07 4.24790619986402e-07
207872 203 8.87320926734627e-07 4.75695953373122e-07 4.28019181286311e-07
208384 203.5 8.85990212161189e-07 4.82078648851275e-07 4.29326754013775e-07
208896 204 8.86404942103481e-07 4.85219623254877e-07 4.29637457773365e-07
209408 204.5 8.87848255763799e-07 4.85133148981062e-07 4.30851389144814e-07
209920 205 8.92762757553382e-07 4.86321865936013e-07 4.32254106606935e-07
210432 205.5 8.9611482036967e-07 4.86539305365817e-07 4.3366301828418e-07
210944 206 8.95977155580215e-07 4.82883858062663e-07 4.35276574527609e-07
211456 206.5 8.96509139067647e-07 4.80376812317141e-07 4.38157807413832e-07
211968 207 8.96310959004799e-07 4.78270537391267e-07 4.44201315115786e-07
212480 207.5 8.99205725756306e-07 4.7831520965303e-07 4.49042844371558e-07
212992 208 9.01007852547288e-07 4.80218035590878e-07 4.53524154356438e-07
213504 208.5 9.01012083025451e-07 4.79769311153782e-07 4.55306562653572e-07
214016 209 8.9955261218181e-07 4.78537533909984e-07 4.52572677805182e-07
214528 209.5 8.97471234180659e-07 4.76942552434121e-07 4.52156398380429e-07
215040 210 8.92361997981942e-07 4.76908313380872e-07 4.52605406792837e-07
215552 210.5 8.82471405699785e-07 4.75689231941976e-07 4.52860580438016e-07
216064 211 8.67404133064592e-07 4.77215516071779e-07 4.52497805250547e-07
216576 211.5 8.5091384960799e-07 4.72899228678194e-07 4.48171300568189e-07
217088 212 8.3735787968564e-07 4.67567655792539e-07 4.43197781172304e-07
217600 212.5 8.19095512312096e-07 4.65338676441344e-07 4.40155842327837e-07
218112 213 8.03667564902383e-07 4.6166301874392e-07 4.3585950958674e-07
218624 213.5 7.89288175096639e-07 4.59169068968532e-07 4.34226900011127e-07
219136 214 7.69393684537742e-07 4.56936341932765e-07 4.34407004319235e-07
219648 214.5 7.5221144134609e-07 4.54374725862576e-07 4.33565567714172e-07
220160 215 7.30082595281432e-07 4.47862484543343e-07 4.26335806287156e-07
220672 215.5 7.06549980318683e-07 4.4169218548686e-07 4.18909289541934e-07
221184 216 6.93412758579252e-07 4.37639990482845e-07 4.13692195339141e-07
221696 216.5 6.83484219289348e-07 4.3386054846613e-07 4.07528585397406e-07
222208 217 6.6645762711263e-07 4.29880127759981e-07 3.99928134884558e-07
222720 217.5 6.50049120414704e-07 4.23851804067424e-07 3.9077687323021e-07
223232 218 6.35688803531456e-07 4.21032774743133e-07 3.90237069735115e-07
223744 218.5 6.1701490325758e-07 4.16320877219214e-07 3.8744029900105e-07
224256 219 6.09717496447175e-07 4.10196924826815e-07 3.80015413741225e-07
224768 219.5 6.05805876648913e-07 4.04925249259401e-07 3.73429854901074e-07
225280 220 5.91651037530423e-07 3.9939457235957e-07 3.64453132749638e-07
225792 220.5 5.77606396231548e-07 3.97729031237462e-07 3.59534797535508e-07
226304 221 5.68492073198455e-07 3.97049245762326e-07 3.53706242510202e-07
226816 221.5 5.55988413855485e-07 3.93666912728894e-07 3.4927863865489e-07
227328 222 5.51455518248873e-07 3.94236154312288e-07 3.50768408573655e-07
227840 222.5 5.48250095591338e-07 3.9259643249618e-07 3.48533193065239e-07
228352 223 5.38293360087097e-07 3.89952992760002e-07 3.45191152609696e-07
228864 223.5 5.2653302176804e-07 3.83450701964794e-07 3.38393261085575e-07
229376 224 5.20195238594108e-07 3.81002328122402e-07 3.33395141587766e-07
229888 224.5 5.17050731135769e-07 3.8021154634826e-07 3.32246198647765e-07
230400 225 5.10723783522586e-07 3.75274509577936e-07 3.28013309369464e-07
230912 225.5 5.06420456341017e-07 3.70138745508814e-07 3.25142476342701e-07
231424 226 4.9849966293064e-07 3.62658940272772e-07 3.20594283156138e-07
231936 226.5 4.97645954491884e-07 3.53912185896209e-07 3.16911081709636e-07
232448 227 4.94600659188795e-07 3.48801718851548e-07 3.13643240342843e-07
232960 227.5 4.88512420267078e-07 3.46650375011252e-07 3.11682537448436e-07
233472 228 4.85020295279261e-07 3.42973140655049e-07 3.11777440344897e-07
233984 228.5 4.82355872233673e-07 3.37545267441573e-07 3.08235562514293e-07
234496 229 4.79326926611589e-07 3.3204686104851e-07 3.07427353342995e-07
235008 229.5 4.78145046994594e-07 3.27976210872715e-07 3.04246348046762e-07
235520 230 4.732212781126e-07 3.25846373046644e-07 3.01722787359155e-07
236032 230.5 4.66854197033961e-07 3.25760855920395e-07 3.01847049417851e-07
236544 231 4.6151242357488e-07 3.24391506968046e-07 3.01601888855062e-07
237056 231.5 4.61246366861037e-07 3.22522598478628e-07 2.97907731723207e-07
237568 232 4.61843253255752e-07 3.20916868826238e-07 2.95402173842407e-07
238080 232.5 4.59311934180343e-07 3.19533174339385e-07 2.9470030552729e-07
238592 233 4.60243241587367e-07 3.19039184338157e-07 2.94841460150935e-07
239104 233.5 4.53569207932644e-07 3.18716950447719e-07 2.95856557925373e-07
239616 234 4.47183488586413e-07 3.18922380506685e-07 2.96590031142331e-07
240128 234.5 4.46431188524108e-07 3.18882463156183e-07 2.9857261738691e-07
240640 235 4.46863929393582e-07 3.18519084474395e-07 2.99802436750628e-07
241152 235.5 4.40480918744557e-07 3.17137817157325e-07 2.97368313761628e-07
241664 236 4.36825959119453e-07 3.16700146983423e-07 2.98787558859969e-07
242176 236.5 4.3161323146453e-07 3.16250089309519e-07 3.01321483084403e-07
242688 237 4.27879696398397e-07 3.1808376609492e-07 3.04199406245268e-07
243200 237.5 4.27108361772862e-07 3.18628028840675e-07 3.04329331945145e-07
243712 238 4.20553874082511e-07 3.20201098114916e-07 3.07364808122564e-07
244224 238.5 4.15379442347834e-07 3.21320328468906e-07 3.12415237372711e-07
244736 239 4.13072005298967e-07 3.21013837846642e-07 3.13698725219385e-07
245248 239.5 4.16030764488452e-07 3.22332340609294e-07 3.14144504881611e-07
245760 240 4.15617645807542e-07 3.2563373531643e-07 3.17610876536666e-07
246272 240.5 4.08577530170852e-07 3.27368360615466e-07 3.19101603794265e-07
246784 241 4.01910863551239e-07 3.28465757877682e-07 3.20278545886311e-07
247296 241.5 3.95636126326344e-07 3.2768472447421e-07 3.22787858768362e-07
247808 242 3.92583400661106e-07 3.28849189510271e-07 3.26781891225083e-07
248320 242.5 3.91164417989756e-07 3.31868297736121e-07 3.29576613341552e-07
248832 243 3.90114360243032e-07 3.33958883454774e-07 3.30729974417806e-07
249344 243.5 3.88251973263979e-07 3.36172861248672e-07 3.32043451945578e-07
249856 244 3.84047907242978e-07 3.39263864338189e-07 3.32864478669564e-07
250368 244.5 3.80903986498285e-07 3.413136740008e-07 3.35395746742889e-07
250880 245 3.81145039662813e-07 3.42394251089644e-07 3.37953995761637e-07
251392 245.5 3.80348091342048e-07 3.43475590243992e-07 3.39070194766844e-07
251904 246 3.81818845641083e-07 3.45188918656188e-07 3.39370508913616e-07
252416 246.5 3.83278837887678e-07 3.46437995659355e-07 3.41492326580158e-07
252928 247 3.84787233022602e-07 3.47814589391339e-07 3.44662016300963e-07
253440 247.5 3.86637498500493e-07 3.49474897755173e-07 3.46857441965443e-07
253952 248 3.89925790181127e-07 3.52004295263317e-07 3.52002858434159e-07
254464 248.5 3.94001145091278e-07 3.53659628115341e-07 3.55909941715321e-07
254976 249 3.98016438303202e-07 3.54167460708743e-07 3.58186832877122e-07
255488 249.5 3.96707686174256e-07 3.55709270702364e-07 3.58174973481527e-07
256000 250 3.9581830066129e-07 3.57180787586282e-07 3.59363812044099e-07
256512 250.5 3.98602507305868e-07 3.61089351269736e-07 3.63125724422256e-07
257024 251 4.00328050769027e-07 3.66460546199119e-07 3.68920462412112e-07
257536 251.5 4.02968294399935e-07 3.69965996542688e-07 3.7423789819499e-07
258048 252 4.00993469460636e-07 3.71852853987387e-07 3.75602289350823e-07
258560 252.5 3.99438219535771e-07 3.73741768918186e-07 3.77004922195145e-07
259072 253 4.05093380678669e-07 3.77961970958668e-07 3.79633128314472e-07
259584 253.5 4.10458026265729e-07 3.84946697204267e-07 3.83841990969803e-07
260096 254 4.12513145549993e-07 3.89887330724005e-07 3.88047539072292e-07
260608 254.5 4.12917706417527e-07 3.91221186566071e-07 3.9176084076411e-07
261120 255 4.18078022876634e-07 3.94035373928879e-07 3.96625459558101e-07
261632 255.5 4.23158505475149e-07 3.98104772286855e-07 4.03079038776495e-07
262144 256 4.28581166052462e-07 4.02444485837504e-07 4.09515858875354e-07
262656 256.5 4.33688839415126e-07 4.06906254613964e-07 4.15323811972981e-07
263168 257 4.39108897129546e-07 4.11055376706403e-07 4.2092434306069e-07
263680 257.5 4.46581075973842e-07 4.15673417082086e-07 4.2570891365025e-07
264192 258 4.52015599962918e-07 4.2133402560435e-07 4.30208926558954e-07
264704 258.5 4.57962421830255e-07 4.26960971808527e-07 4.34296205696646e-07
265216 259 4.61511788403108e-07 4.31354922776363e-07 4.39234842988472e-07
265728 259.5 4.65757286780104e-07 4.33538764699035e-07 4.42200784305148e-07
266240 260 4.71286266817821e-07 4.38117546128453e-07 4.47028297986914e-07
266752 260.5 4.76110295165836e-07 4.43158610200089e-07 4.55568671424583e-07
267264 261 4.86004384887905e-07 4.4810502973984e-07 4.64828499186459e-07
267776 261.5 4.9827706006506e-07 4.53316798574019e-07 4.73835632757276e-07
268288 262 5.12564655149791e-07 4.58311624195454e-07 4.82908538157229e-07
268800 262.5 5.26571690426942e-07 4.61979373309184e-07 4.91455088681752e-07
269312 263 5.45733520955619e-07 4.68740787973825e-07 5.00774258469981e-07
269824 263.5 5.69025679581086e-07 4.7518947559354e-07 5.10778876645699e-07
270336 264 5.9539465966948e-07 4.84562772912928e-07 5.21544016181339e-07
270848 264.5 6.23948811677661e-07 4.9492095124944e-07 5.33751599223797e-07
271360 265 6.5703186893032e-07 5.01989984464426e-07 5.4579955269579e-07
271872 265.5 6.90693256445945e-07 5.08760545028664e-07 5.58289540562019e-07
272384 266 7.13646126559243e-07 5.1393743542248e-07 5.68950888124424e-07
272896 266.5 7.39372689126784e-07 5.18652075722674e-07 5.7741336150246e-07
273408 267 7.61684824732698e-07 5.2322933044192e-07 5.81688128138594e-07
273920 267.5 7.82821487894349e-07 5.30336466105938e-07 5.89988825763265e-07
274432 268 8.01562141392029e-07 5.37057521869069e-07 5.96242903048082e-07
274944 268.5 8.2539249363652e-07 5.39860942152779e-07 5.99230819271875e-07
275456 269 8.59495962492936e-07 5.42972990401583e-07 6.05710992721293e-07
275968 269.5 8.82764599968896e-07 5.45153816683983e-07 6.08426413286062e-07
276480 270 9.08340464685319e-07 5.48802399759465e-07 6.10673705631411e-07
276992 270.5 9.44289856572171e-07 5.52308651806284e-07 6.15060586931856e-07
277504 271 9.86399230656403e-07 5.51102650687763e-07 6.15685806482759e-07
278016 271.5 1.0162085649089e-06 5.51696360529669e-07 6.17039030264889e-07
278528 272 1.04425189461139e-06 5.46957671950929e-07 6.14984736279544e-07
279040 272.5 1.07782644074669e-06 5.47414937692623e-07 6.18192465130589e-07
279552 273 1.10909562124959e-06 5.53806923579925e-07 6.24968887669122e-07
280064 273.5 1.14410362012289e-06 5.58268394873823e-07 6.33229389677873e-07
280576 274 1.17569144025531e-06 5.59278484218458e-07 6.34681761057389e-07
281088 274.5 1.21277657008751e-06 5.54950037948837e-07 6.33779932692817e-07
281600 275 1.24909339019407e-06 5.51281774016618e-07 6.35795843904412e-07
282112 275.5 1.28059329639421e-06 5.5512438169436e-07 6.39256394484353e-07
282624 276 1.32300035062575e-06 5.62021602096819e-07 6.48522324000973e-07
283136 276.5 1.36694163138196e-06 5.69087867990074e-07 6.56181387434226e-07
283648 277 1.40080336369449e-06 5.71776181452732e-07 6.57091509498611e-07
284160 277.5 1.42970017533571e-06 5.74155243905731e-07 6.59106371738305e-07
284672 278 1.46474235567801e-06 5.78198530616574e-07 6.62351196076014e-07
285184 278.5 1.49765932160995e-06 5.81346719899814e-07 6.65173871674057e-07
285696 279 1.52750356309494e-06 5.81664516235898e-07 6.64676661902971e-07
286208 279.5 1.55705482165564e-06 5.83088354195445e-07 6.64678886846567e-07
286720 280 1.58496098820367e-06 5.81634324518503e-07 6.63143673146958e-07
287232 280.5 1.61333323196177e-06 5.79561921813899e-07 6.61195080271971e-07
287744 281 1.63666295526178e-06 5.78335959306461e-07 6.61984598170505e-07
288256 281.5 1.65410097642765e-06 5.75944414080403e-07 6.56641980937144e-07
288768 282 1.67065880581782e-06 5.69300678304517e-07 6.50876551947299e-07
289280 282.5 1.69194365982848e-06 5.64265165592851e-07 6.44287015642491e-07
289792 283 1.71738565829199e-06 5.60951838288595e-07 6.37260267328391e-07
290304 283.5 1.73886903609308e-06 5.54121608191812e-07 6.31209714526146e-07
290816 284 1.76075805540687e-06 5.48536096355722e-07 6.25788113477194e-07
291328 284.5 1.78554109844075e-06 5.45869422186287e-07 6.23180865376076e-07
291840 285 1.80961085663189e-06 5.43473861615676e-07 6.20345326630968e-07
292352 285.5 1.81698137834551e-06 5.42771939198922e-07 6.17526505417178e-07
292864 286 1.82341560406347e-06 5.41577303803462e-07 6.14802089035399e-07
293376 286.5 1.83476302318105e-06 5.40132943740865e-07 6.11330761684591e-07
293888 287 1.83815061388231e-06 5.392943713166e-07 6.08309069512761e-07
294400 287.5 1.83891127933945e-06 5.33931675189972e-07 5.9764424169699e-07
294912 288 1.84224176096889e-06 5.33352953139943e-07 5.92234993671442e-07
295424 288.5 1.851311164789e-06 5.34996403179841e-07 5.90324437033228e-07
295936 289 1.85970477526192e-06 5.34475010586487e-07 5.85034256627253e-07
296448 289.5 1.84771761125745e-06 5.29781339448287e-07 5.81918962079171e-07
296960 290 1.8326599081458e-06 5.27804470461023e-07 5.78396745932637e-07
297472 290.5 1.83556278436303e-06 5.26732224526015e-07 5.73319692521381e-07
297984 291 1.83119171740805e-06 5.22830028920145e-07 5.67495979657127e-07
298496 291.5 1.81696607296689e-06 5.15451642416669e-07 5.57176574541958e-07
299008 292 1.79181392593511e-06 5.07706230458001e-07 5.44052498414617e-07
299520 292.5 1.76661129862216e-06 5.02978974202755e-07 5.3895657788479e-07
300032 293 1.75159139316676e-06 4.98625096520295e-07 5.39499343688435e-07
300544 293.5 1.74396076711267e-06 4.93287820031125e-07 5.40039611825085e-07
301056 294 1.72385699241452e-06 4.89709262971923e-07 5.34759590958908e-07
301568 294.5 1.70750832890673e-06 4.88649736303811e-07 5.32473828902462e-07
302080 295 1.68123796754876e-06 4.83034927062052e-07 5.25332907183561e-07
302592 295.5 1.63733748780005e-06 4.82336573557437e-07 5.22906521639795e-07
303104 296 1.59222032539072e-06 4.80393740246255e-07 5.21690418080009e-07
303616 296.5 1.54273843460167e-06 4.76238879433361e-07 5.19175811516239e-07
304128 297 1.48771406793069e-06 4.74728343569219e-07 5.15461604379629e-07
304640 297.5 1.43853220312004e-06 4.71720409239901e-07 5.12393697143548e-07
305152 298 1.39840502855336e-06 4.65478905147452e-07 5.05622230400229e-07
305664 298.5 1.35377169459241e-06 4.62847309044874e-07 5.02897089135409e-07
306176 299 1.31370736159425e-06 4.58776056737559e-07 4.98420373112073e-07
306688 299.5 1.27372963160371e-06 4.59757957621864e-07 4.93858483843589e-07
307200 300 1.23400869032011e-06 4.58616126413345e-07 4.92567949230278e-07
307712 300.5 1.19698051083539e-06 4.54539916876878e-07 4.91720348888116e-07
308224 301 1.15316001821349e-06 4.49644469606343e-07 4.87996242058166e-07
308736 301.5 1.11142693647527e-06 4.48690137623541e-07 4.830246668454e-07
309248 302 1.0862437053075e-06 4.52139267424686e-07 4.82168935340243e-07
309760 302.5 1.06892758011479e-06 4.52839080061882e-07 4.78426615395087e-07
310272 303 1.04803478625554e-06 4.50268465824597e-07 4.76318995690699e-07
310784 303.5 1.03510989271745e-06 4.46233441956347e-07 4.72766499635279e-07
311296 304 1.01591759136128e-06 4.43044322720181e-07 4.71508199159971e-07
311808 304.5 9.97101868172964e-07 4.42275110476352e-07 4.72646693562926e-07
312320 305 9.68100486626602e-07 4.38506436776483e-07 4.70314336365338e-07
312832 305.5 9.45018856772368e-07 4.38993778486974e-07 4.68212462386512e-07
313344 306 9.23295026362971e-07 4.31971167438094e-07 4.64155072774284e-07
313856 306.5 9.0022167527451e-07 4.25358483912056e-07 4.58474358662755e-07
314368 307 8.6641345084626e-07 4.221704151069e-07 4.56081232927582e-07
314880 307.5 8.38944642218941e-07 4.20711181511869e-07 4.57293754479066e-07
315392 308 8.22198849744174e-07 4.16762849076756e-07 4.54340298951798e-07
315904 308.5 7.99215302317079e-07 4.13853912732805e-07 4.52694059407105e-07
316416 309 7.76442355435874e-07 4.16873372187208e-07 4.54717045507549e-07
316928 309.5 7.61163253157661e-07 4.17915347148269e-07 4.53000739052639e-07
317440 310 7.56173017901276e-07 4.15775446789197e-07 4.49841177146997e-07
317952 310.5 7.47218725428739e-07 4.11536978680885e-07 4.4367728411138e-07
318464 311 7.27672857495458e-07 4.10401662491564e-07 4.39395094772881e-07
318976 311.5 7.08032202394375e-07 4.1410079322113e-07 4.43159186854666e-07
319488 312 6.93295451065898e-07 4.17358098007589e-07 4.44980576318729e-07
320000 312.5 6.78863078039537e-07 4.16342815289169e-07 4.39810115416006e-07
320512 313 6.5455511597424e-07 4.15679752543311e-07 4.36807010394927e-07
321024 313.5 6.27506327542796e-07 4.15860425903451e-07 4.34693289403855e-07
321536 314 6.12277376479684e-07 4.16150739330415e-07 4.31777323789586e-07
322048 314.5 6.00495139561677e-07 4.14796450730074e-07 4.26736729387985e-07
322560 315 5.86086567906704e-07 4.14665422980382e-07 4.24249162129553e-07
323072 315.5 5.74199730736482e-07 4.13325637897863e-07 4.21954962289431e-07
323584 316 5.70563372866118e-07 4.12632950685229e-07 4.22689050121458e-07
324096 316.5 5.6750703031376e-07 4.14458812867909e-07 4.2214104344859e-07
324608 317 5.60627011637493e-07 4.13002397535331e-07 4.2212653406088e-07
325120 317.5 5.43348068579337e-07 4.10843394498063e-07 4.22447568694059e-07
325632 318 5.37841472461292e-07 4.06384025633091e-07 4.17816299129823e-07
326144 318.5 5.35905762317229e-07 4.04499319566743e-07 4.14090409002772e-07
326656 319 5.36930655509761e-07 4.02260773070074e-07 4.11535009609576e-07
327168 319.5 5.3819302182846e-07 4.01250316546965e-07 4.15928145015901e-07
327680 320 5.31757008766448e-07 4.01984388416886e-07 4.16463895569307e-07
328192 320.5 5.21857654755619e-07 3.98429843902317e-07 4.13324230528225e-07
328704 321 5.1636213388182e-07 3.89431812688295e-07 4.05797765979602e-07
329216 321.5 5.21757497347037e-07 3.8732712153506e-07 4.01147359881323e-07
329728 322 5.25223814625097e-07 3.84665489501005e-07 3.97940608938625e-07
330240 322.5 5.22807981971144e-07 3.81363520440526e-07 3.94070112034409e-07
330752 323 5.10802589719877e-07 3.77576502014815e-07 3.925356456591e-07
331264 323.5 5.04921441564188e-07 3.7449275271431e-07 3.90326764690528e-07
331776 324 5.03850436354678e-07 3.73087961708178e-07 3.88860503850878e-07
332288 324.5 4.93207704608838e-07 3.66651003144328e-07 3.8389661113076e-07
332800 325 4.81806368626521e-07 3.6398102198264e-07 3.80396502281472e-07
333312 325.5 4.80426069498955e-07 3.62489346507291e-07 3.81170049629771e-07
333824 326 4.83933770187367e-07 3.61740505888924e-07 3.80608092866721e-07
334336 326.5 4.82977703631003e-07 3.56623597457944e-07 3.75927808229883e-07
334848 327 4.79609802261011e-07 3.53125793186582e-07 3.75722590261194e-07
335360 327.5 4.74722753459721e-07 3.54406720361152e-07 3.77051009200658e-07
335872 328 4.69072348631917e-07 3.54100804026475e-07 3.73253697826856e-07
336384 328.5 4.66741536983817e-07 3.51861588398566e-07 3.72063019679049e-07
336896 329 4.72187951000141e-07 3.49571444941239e-07 3.70426086654118e-07
337408 329.5 4.70069458586195e-07 3.50475367545964e-07 3.68842110870554e-07
337920 330 4.67321767169679e-07 3.52119787604597e-07 3.66192988468124e-07
338432 330.5 4.64489477747861e-07 3.52527812321023e-07 3.64971572911772e-07
338944 331 4.72182036961122e-07 3.51931328793761e-07 3.63393626692818e-07
339456 331.5 4.74637615547186e-07 3.54026074825554e-07 3.61697338716716e-07
339968 332 4.72936645062791e-07 3.57276220892848e-07 3.63984580796321e-07
340480 332.5 4.73468210746607e-07 3.58194704842973e-07 3.65391614349013e-07
340992 333 4.72050563739542e-07 3.64560819393621e-07 3.67383579058911e-07
341504 333.5 4.67794477578784e-07 3.73729677905487e-07 3.70161352560385e-07
342016 334 4.652464509913e-07 3.81417380059011e-07 3.69532955484172e-07
342528 334.5 4.64525290129564e-07 3.90707932908215e-07 3.69081011917951e-07
343040 335 4.69961784460893e-07 4.02675823414354e-07 3.71474232194443e-07
343552 335.5 4.65021459596905e-07 4.14395776608756e-07 3.73684218327876e-07
344064 336 4.61236297955668e-07 4.23341457227114e-07 3.74086790917539e-07
344576 336.5 4.5858100472911e-07 4.33078161362518e-07 3.73787227018693e-07
345088 337 4.60232639609239e-07 4.42190974495773e-07 3.70269626208103e-07
345600 337.5 4.68314911813344e-07 4.51809050394397e-07 3.69500486318211e-07
346112 338 4.67564529670609e-07 4.64309927506609e-07 3.7012342505951e-07
346624 338.5 4.61109526120037e-07 4.76038701372411e-07 3.65281949423489e-07
347136 339 4.5331791484409e-07 4.80140363044788e-07 3.59964000823336e-07
347648 339.5 4.54715315198203e-07 4.92071780008592e-07 3.60387384146167e-07
348160 340 4.60116992170827e-07 5.01241265635107e-07 3.57571706341781e-07
348672 340.5 4.6354336704023e-07 5.13235724963717e-07 3.5374268244178e-07
349184 341 4.59309961601567e-07 5.2707641571765e-07 3.52639909942696e-07
349696 341.5 4.53973659322291e-07 5.52808358498416e-07 3.54962872305087e-07
350208 342 4.58490683335275e-07 5.67552156768321e-07 3.56623441751968e-07
350720 342.5 4.6712627033832e-07 5.74125197141621e-07 3.56806891726426e-07
351232 343 4.65520934293177e-07 5.95888211137691e-07 3.57544331735995e-07
351744 343.5 4.52954585508462e-07 6.27534574711697e-07 3.62958026832427e-07
352256 344 4.44138216205844e-07 6.42715081937368e-07 3.6591171507424e-07
352768 344.5 4.46957166986648e-07 6.50844237410141e-07 3.66069264324259e-07
353280 345 4.494962031718e-07 6.70456398069053e-07 3.69477534183365e-07
353792 345.5 4.47410866962769e-07 6.99352198191323e-07 3.71388826322933e-07
354304 346 4.45408745788174e-07 7.27061097430673e-07 3.7074739055684e-07
354816 346.5 4.49664433727693e-07 7.39922309467506e-07 3.73202672871098e-07
355328 347 4.51580180762215e-07 7.60754978826388e-07 3.74030168638075e-07
