# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:26:26+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
15360 15 2908.20085660361 2893.0966838842 27.8514640331268 18.5681810379028 17.408408164978 0 10.4699273109436 90 291298.323134558 291298.323134558 5408880 5408880 175319.272973206 175319.272973206 3255360 3255360 245.9050332032 264934.233325178 5304.48182020687 259629.751504971 2608 2772396 55596 2716800 0 0 0 0 27.5703046321869 1752359205.07302 19436
15872 15.5 2892.68944635667 2892.67446397744 28.5732901096344 19.2900071144104 18.0957763195038 0 10.4796869754791 93 289744.631344623 289744.631344623 5589176 5589176 174384.176223919 174384.176223919 3363872 3363872 251.013747409939 264721.961293207 5423.80579384487 259298.155499362 2634 2773836 57036 2716800 0 0 0 0 28.2829630374908 1752359205.79485 20075
16384 16 2894.83252575466 2892.60857593003 29.1808071136475 19.8975241184235 18.6380841732025 0 10.5996148586273 96 289959.291701923 289959.291701923 5769472 5769472 174513.370574827 174513.370574827 3472384 3472384 259.325794241598 282238.565578241 5531.30347154308 276707.262106698 2816 3102532 58516 3044016 0 0 0 0 28.8728730678558 1752359206.40236 20714
16896 16.5 2893.44072014211 2892.37700491705 29.8124749660492 20.5291919708252 19.2048189640045 0 10.6107230186462 99 289819.882265967 289819.882265967 5949768 5949768 174429.4663467 174429.4663467 3580896 3580896 267.542612567089 292597.252343188 5633.19549469571 286964.056848492 2842 3103980 59964 3044016 0 0 0 0 29.501713514328 1752359207.03403 21353
17408 17 2902.83981538135 2892.47053235997 30.3660860061646 21.0828030109406 19.7187712192535 0 10.6778962612152 102 290761.337418886 290761.337418886 6130064 6130064 174996.085581478 174996.085581478 3689408 3689408 272.369142646655 292295.763043078 5751.40316836317 286544.359874715 2940 3117836 61436 3056400 0 0 0 0 30.045886516571 1752359207.58764 21992
17920 17.5 2904.05713608594 2892.61359521446 30.9770710468292 21.6937880516052 20.2888705730438 0 10.6906585693359 105 290883.269670972 290883.269670972 6310360 6310360 175069.471083865 175069.471083865 3797920 3797920 277.128035469095 291823.86760522 5863.66247093826 285960.205134282 2966 3119280 62880 3056400 0 0 0 0 30.6476383209229 1752359208.19863 22631
18432 18 2907.73957818883 2892.93687514798 31.5686349868774 22.2853519916534 20.8170883655548 0 10.8087737560272 108 291252.119438407 291252.119438407 6490656 6490656 175291.465060237 175291.465060237 3906432 3906432 285.168274666592 308886.629707183 5967.60654627632 302919.023160907 3148 3447978 64362 3383616 0 0 0 0 31.2296214103699 1752359208.79019 23270
18944 18.5 2877.00891956185 2892.68300676705 32.432324886322 23.149041891098 21.6118264198303 0 10.8226182460785 111 288174.000089624 288174.000089624 6670952 6670952 173438.884377498 173438.884377498 4014944 4014944 292.962473939318 318766.738027951 6062.47486685971 312704.263161091 3174 3449423 65807 3383616 0 0 0 0 32.0843095779419 1752359209.65388 23909
19456 19 2886.97637926443 2892.41357008437 32.9758911132812 23.6926081180573 22.1218018531799 0 10.8819441795349 114 289172.385153256 289172.385153256 6851248 6851248 174039.76714819 174039.76714819 4123456 4123456 297.767958467096 318554.041444075 6180.71202404814 312373.329420026 3272 3463286 67286 3396000 0 0 0 0 32.6180672645569 1752359210.19745 24548
19968 19.5 2889.25974137291 2892.15843693952 33.5801639556885 24.2968809604645 22.6906430721283 0 10.8921966552734 117 289401.096850317 289401.096850317 7031544 7031544 174177.418364365 174177.418364365 4231968 4231968 302.492647309481 318152.564933355 6293.11433742302 311859.450595931 3298 3464738 68738 3396000 0 0 0 0 33.2131361961365 1752359210.80172 25187
20480 20 2895.08909915865 2892.1436739236 34.1529839038849 24.8697009086609 23.1977317333221 0 11.0101671218872 120 289984.991234393 289984.991234393 7211840 7211840 174528.837959946 174528.837959946 4340480 4340480 310.170861162884 334677.097607299 6391.82000649493 328285.277600804 3480 3793441 70225 3723216 0 0 0 0 33.7765326499939 1752359211.37454 25826
20992 20.5 2875.70569398295 2891.33382489426 34.9465489387512 25.6632659435272 23.928878068924 0 11.0198109149933 123 288043.463223528 288043.463223528 7392136 7392136 173360.320147488 173360.320147488 4448992 4448992 317.853023690378 344417.984965591 6486.67044463277 337931.314520958 3506 3794892 71676 3723216 0 0 0 0 34.5611364841461 1752359212.1681 26465
21504 21 2881.62951381802 2891.01753091209 35.5184390544891 26.2351560592651 24.4660224914551 0 11.0785512924194 126 288636.819346296 288636.819346296 7572432 7572432 173717.434335234 173717.434335234 4557504 4557504 322.463416002629 344095.879693843 6601.54271094271 337494.3369829 3604 3808764 73164 3735600 0 0 0 0 35.1232883930206 1752359212.73999 27104
22016 21.5 2886.59549716037 2890.78670181645 36.0968770980835 26.8135941028595 25.0107233524323 0 11.0882546901703 129 289134.234308903 289134.234308903 7752728 7752728 174016.805882148 174016.805882148 4666016 4666016 327.074662970678 343672.123570769 6711.25457097198 336960.868999797 3630 3810210 74610 3735600 0 0 0 0 35.6924505233765 1752359213.31843 27743
