# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:41:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.41.24-497199
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.41.24-497199
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
33792 33 1225.77935277126 1216.85182870206 105.908499956131 96.9179320335388 92.3614416122437 0 13.5743768215179 462 333226.755073808 333226.755073808 32295648 32295648 196037.529911649 196037.529911649 18999552 18999552 553.182824622692 724336.291385918 8010.15225928834 716326.139126629 7534 9818298 108714 9709584 0 0 0 0 105.138194322586 1752356591.29374 99927
34304 33.5 1203.53774140454 1216.59092949196 109.195152997971 100.204585075378 95.6095745563507 0 13.5895681381226 469 327180.397736667 327180.397736667 32784976 32784976 192480.453718671 192480.453718671 19287424 19287424 556.178011298506 722791.748779537 8093.87693520166 714697.871844335 7560 9819752 110168 9709584 0 0 0 0 108.413151025772 1752356594.58039 101435
34816 34 1186.2799290176 1215.74748611716 112.170261859894 103.179693937302 98.4658849239349 0 13.7592985630035 476 322488.880614625 322488.880614625 33274304 33274304 189720.430958975 189720.430958975 19575296 19575296 564.63712550815 747654.055918092 8133.24097263685 739520.814945455 7820 10373102 111662 10261440 0 0 0 0 111.376420974731 1752356597.5555 102943
35328 34.5 1186.94776098407 1215.31655780347 113.628702878952 104.63813495636 99.8568162918091 0 13.7755877971649 483 322670.429992673 322670.429992673 33763632 33763632 189827.236583336 189827.236583336 19863168 19863168 569.420895995548 753299.189210955 8198.65886097338 745100.530349981 7846 10374560 113120 10261440 0 0 0 0 112.823631763458 1752356599.01394 104451
35840 35 1188.329123558 1214.94245625599 115.021799087524 106.031231164932 101.186806678772 0 13.8623411655426 490 323045.95187355 323045.95187355 34252960 34252960 190048.156364939 190048.156364939 20151040 20151040 573.907073124009 750970.560231545 8269.46604810726 742701.094183438 7980 10395345 114609 10280736 0 0 0 0 114.204632759094 1752356600.40704 105959
36352 35.5 1185.75335635292 1214.434458704 116.770148992538 107.779581069946 102.89647436142 0 13.8774247169495 497 322345.732420811 322345.732420811 34742288 34742288 189636.216777793 189636.216777793 20438912 20438912 576.775815547198 749375.581915432 8350.85174479526 741024.730170637 8006 10396801 116065 10280736 0 0 0 0 115.94136929512 1752356602.15539 107467
36864 36 1186.59741540169 1214.0558228161 118.210424900055 109.219856977463 104.208441734314 0 14.056081533432 504 322575.188935378 322575.188935378 35231616 35231616 189771.20620362 189771.20620362 20726784 20726784 584.48863301193 772974.93304244 8381.52700305647 764593.406039384 8266 10950151 117559 10832592 0 0 0 0 117.369918107986 1752356603.59566 108975
37376 36.5 1187.21967133359 1213.67628525236 119.669327020645 110.678759098053 105.601769447327 0 14.0714993476868 511 322744.348519068 322744.348519068 35720944 35720944 189870.722903413 189870.722903413 21014656 21014656 589.156998775651 778486.168826577 8445.46037084204 770040.708455735 8292 10951607 119015 10832592 0 0 0 0 118.816972732544 1752356605.05456 110483
37888 37 1188.60590481018 1213.34793224066 121.054625034332 112.06405711174 106.924599647522 0 14.1559045314789 518 323121.194549421 323121.194549421 36210272 36210272 190092.421683065 190092.421683065 21302528 21302528 593.487964135431 776129.037265348 8514.28052721694 767614.756738131 8426 10972395 120507 10851888 0 0 0 0 120.190869092941 1752356606.43986 111991
38400 37.5 1188.35627228758 1212.98441437802 122.592863082886 113.602295160294 108.425710439682 0 14.1710867881775 525 323053.332225521 323053.332225521 36699600 36699600 190052.498231095 190052.498231095 21590400 21590400 596.308955847432 774583.804972573 8594.45811494169 765989.346857632 8452 10973855 121967 10851888 0 0 0 0 121.717737436295 1752356607.9781 113499
38912 38 1189.08406164546 1212.67367983446 124.037101984024 115.046534061432 109.749223709106 0 14.3459055423737 532 323251.180953805 323251.180953805 37188928 37188928 190168.892774445 190168.892774445 21878272 21878272 604.008505248115 797895.725358547 8626.96319413533 789268.762164411 8712 11527205 123461 11403744 0 0 0 0 123.150268793106 1752356609.42234 115007
39424 38.5 1189.59007630886 1212.35834185819 125.501291036606 116.510723114014 111.143943548203 0 14.3640294075012 539 323388.740477812 323388.740477812 37678256 37678256 190249.819137325 190249.819137325 22166144 22166144 608.329637981849 802965.5205679 8686.21450450588 794279.306063394 8738 11528664 124920 11403744 0 0 0 0 124.603240013123 1752356610.88653 116515
39936 39 1190.70839294455 1212.08518910676 126.903568983078 117.913001060486 112.479789733887 0 14.4509510993958 546 323692.75361265 323692.75361265 38167584 38167584 190428.670274296 190428.670274296 22454016 22454016 612.322183209729 800329.566930057 8750.06458567898 791579.502344378 8872 11549448 126408 11423040 0 0 0 0 125.993577718735 1752356612.28881 118023
40448 39.5 1191.91586237896 1211.82927008658 128.29429101944 119.303723096848 113.831609249115 0 14.4663450717926 553 324021.002836763 324021.002836763 38656912 38656912 190621.779519309 190621.779519309 22741888 22741888 614.962020269932 798654.923300623 8826.30220502556 789828.621095598 8898 11550900 127860 11423040 0 0 0 0 127.3729429245 1752356613.67953 119531
40960 40 1192.2960087974 1211.58376113815 129.765944957733 120.775377035141 115.182564973831 0 14.6424374580383 560 324124.345218231 324124.345218231 39146240 39146240 190682.575913625 190682.575913625 23029760 23029760 622.352294873935 821296.29847273 8855.83452824801 812440.463944482 9158 12104245 129349 11974896 0 0 0 0 128.832454681396 1752356615.15118 121039
41472 40.5 1192.71063404608 1211.33556907909 131.233126878738 122.242558956146 116.57829284668 0 14.6590330600739 567 324237.060631388 324237.060631388 39635568 39635568 190748.886468951 190748.886468951 23317632 23317632 626.414463645099 826040.607045989 8911.18928500444 817129.417760985 9184 12105695 130799 11974896 0 0 0 0 130.287950754166 1752356616.61836 122547
41984 41 1193.57393288835 1211.11841412226 132.652786016464 123.662218093872 117.928328514099 0 14.7567009925842 574 324471.74746244 324471.74746244 40124896 40124896 190886.952893575 190886.952893575 23605504 23605504 630.108104051353 823175.115147916 8970.58516273238 814204.529985184 9318 12126480 132288 11994192 0 0 0 0 131.69585609436 1752356618.03802 124055
42496 41.5 1194.64553096853 1210.91575522327 134.048583984375 125.058016061783 119.279286146164 0 14.7732417583466 581 324763.060209873 324763.060209873 40614224 40614224 191058.332383874 191058.332383874 23893376 23893376 632.392961555396 821144.317952828 9041.25581749215 812103.062135336 9344 12127933 133741 11994192 0 0 0 0 133.079797267914 1752356619.43382 125563
43008 42 1194.96168066531 1210.72145971537 135.521821975708 126.531254053116 120.632437705994 0 14.9442448616028 588 324849.005153662 324849.005153662 41103552 41103552 191108.893853602 191108.893853602 24181248 24181248 639.516035553475 843172.207297787 9069.21317590459 834102.994121882 9604 12681283 135235 12546048 0 0 0 0 134.541351318359 1752356620.90706 127071
43520 42.5 1194.43171850982 1210.51065138418 137.08495593071 128.094388008118 122.12921333313 0 14.9592704772949 595 324704.935530541 324704.935530541 41592880 41592880 191024.137594922 191024.137594922 24469120 24469120 643.632366443484 848004.097239024 9125.7922573557 838878.304981668 9630 12682739 136691 12546048 0 0 0 0 136.092491388321 1752356622.47019 128579
44032 43 1193.4705135489 1210.28207063299 138.696327924728 129.705760002136 123.673352003098 0 15.0488259792328 602 324443.63302992 324443.63302992 42082208 42082208 190870.413153527 190870.413153527 24756992 24756992 647.275217022673 845228.739381588 9184.53179448492 836044.207587103 9764 12703523 138179 12565344 0 0 0 0 137.692101240158 1752356624.08156 130087
44544 43.5 1194.62651387264 1210.09967138602 140.077563047409 131.086995124817 125.018007516861 0 15.06476521492 609 324757.890433485 324757.890433485 42571536 42571536 191055.291000858 191055.291000858 25044864 25044864 649.819975108112 843634.991366681 9258.17496520268 834376.816401479 9790 12704976 139632 12565344 0 0 0 0 139.061891078949 1752356625.4628 131595
45056 44 1195.16064832671 1209.92854774899 141.525052070618 132.534484148026 126.340187072754 0 15.2382600307465 616 324903.09429134 324903.09429134 43060864 43060864 191140.714530615 191140.714530615 25332736 25332736 656.443109728161 864765.87061178 9280.35909570648 855485.511516073 10050 13258321 141121 13117200 0 0 0 0 140.497622013092 1752356626.91029 133103
45568 44.5 1194.5414828095 1209.72849230202 143.100602865219 134.110034942627 127.851106405258 0 15.2532830238342 623 324734.774833449 324734.774833449 43550192 43550192 191041.69207741 191041.69207741 25620608 25620608 660.480824822317 869508.251293037 9335.58694044673 860172.664352591 10076 13259768 142568 13117200 0 0 0 0 142.061508893967 1752356628.48584 134611
46080 45 1194.66997523207 1209.55385673806 144.592870950699 135.602303028107 129.273449897766 0 15.3474359512329 630 324769.705355755 324769.705355755 44039520 44039520 191062.241727782 191062.241727782 25908480 25908480 663.863207679971 866539.013069209 9390.1720895948 857148.840979614 10210 13280549 144053 13136496 0 0 0 0 143.54177904129 1752356629.97811 136119
46592 45.5 1195.64365295813 1209.39655736658 145.987907886505 136.997339963913 130.62952208519 0 15.3621227741241 637 325034.398563721 325034.398563721 44528848 44528848 191217.960924646 191217.960924646 26196352 26196352 666.215846662982 864790.946901629 9460.4343112384 855330.512590391 10236 13282001 145505 13136496 0 0 0 0 144.925897359848 1752356631.37314 137627
47104 46 1195.87537278329 1209.244018725 147.466536045074 138.475968122482 131.986776351929 0 15.5372638702393 644 325097.391340722 325097.391340722 45018176 45018176 191255.019618817 191255.019618817 26484224 26484224 672.749461647728 885567.558653375 9482.6407457085 876084.917907666 10496 13835342 146990 13688352 0 0 0 0 146.392959833145 1752356632.85177 139135
47616 46.5 1196.09739575095 1209.08841682626 148.945725917816 139.955157995224 133.396636247635 0 15.5527627468109 651 325157.748037789 325157.748037789 45507504 45507504 191290.527505343 191290.527505343 26772096 26772096 676.438313952908 889864.506121836 9533.09828061927 880331.407841217 10522 13836790 148438 13688352 0 0 0 0 147.859977483749 1752356634.33096 140643
48128 47 1197.09758972363 1208.95970184898 150.332427978516 141.341860055923 134.721405029297 0 15.6382071971893 658 325429.649657935 325429.649657935 45996832 45996832 191450.487416066 191450.487416066 27059968 27059968 680.032310152441 887315.58752165 9591.17160272275 877724.415918928 10656 13857575 149927 13707648 0 0 0 0 149.234631299973 1752356635.71766 142151
48640 47.5 1197.96480502571 1208.83646750615 151.732657909393 142.742089986801 136.083327531815 0 15.6537945270538 665 325665.401174233 325665.401174233 46486160 46486160 191589.180195756 191589.180195756 27347840 27347840 682.329514577741 885585.112309721 9659.58263725968 875925.529672462 10682 13859023 151375 13707648 0 0 0 0 150.623698472977 1752356637.11789 143659
49152 48 1197.99058713824 1208.71847050587 153.232101917267 144.241533994675 137.46360707283 0 15.8204519748688 672 325672.410012877 325672.410012877 46975488 46975488 191593.303500366 191593.303500366 27635712 27635712 688.715068060638 905945.630253993 9681.52011375149 896264.110140242 10942 14412367 152863 14259504 0 0 0 0 152.104453086853 1752356638.61734 145167
49664 48.5 1195.53954376631 1208.55387851607 155.033416032791 146.042848110199 139.202036380768 0 15.8351964950562 679 325006.096595601 325006.096595601 47464816 47464816 191201.310857275 191201.310857275 27923584 27923584 692.54861174394 910445.287575292 9733.89580612485 900711.391769168 10968 14413811 154307 14259504 0 0 0 0 153.901340246201 1752356640.41865 146675
50176 49 1196.44618068072 1208.42968534698 156.427203893661 147.436635971069 140.526709318161 0 15.9310598373413 686 325252.564833409 325252.564833409 47954144 47954144 191346.308291623 191346.308291623 28211456 28211456 695.701630378488 907451.144458872 9785.48178241824 897665.662676453 11102 14434595 155795 14278800 0 0 0 0 155.282155275345 1752356641.81244 148183
50688 49.5 1197.12946850323 1208.30890111559 157.846647977829 148.856080055237 141.903596162796 0 15.9481258392334 693 325438.315868749 325438.315868749 48443472 48443472 191455.585753868 191455.585753868 28499328 28499328 697.733415726028 905462.465246975 9849.74531989723 895612.719927078 11128 14436044 157244 14278800 0 0 0 0 156.690026044846 1752356643.23188 149691
51200 50 1197.44129852231 1208.19623698686 159.311089038849 150.320521116257 143.25106549263 0 16.1159784793854 700 325523.086512957 325523.086512957 48932800 48932800 191505.456382341 191505.456382341 28787200 28787200 703.984023900255 925429.402841639 9871.09387129908 915558.30897034 11388 14989385 158729 14830656 0 0 0 0 158.142359018326 1752356644.69633 151199
51712 50.5 1197.77820387817 1208.08201165626 160.771589994431 151.781022071838 144.644362211227 0 16.1326761245728 707 325614.673859611 325614.673859611 49422128 49422128 191559.337281565 191559.337281565 29075072 29075072 707.499153195057 929522.804633111 9919.24974028161 919603.55489283 11414 14990834 160178 14830656 0 0 0 0 159.591608047485 1752356646.15683 152707
52224 51 1182.88472449994 1207.58820804751 164.204339981079 155.213772058487 148.005900382996 0 16.2303891181946 714 321565.898038948 321565.898038948 49911456 49911456 189177.439672915 189177.439672915 29362944 29362944 710.438800621361 926382.007917319 9967.81196252405 916414.195954795 11548 15011616 161664 14849952 0 0 0 0 163.011803865433 1752356649.58958 154215
52736 51.5 1172.98589210254 1206.93943398928 167.048734903336 158.058166980743 150.806545495987 0 16.247040271759 721 318874.911450418 318874.911450418 50400784 50400784 187594.330406302 187594.330406302 29650816 29650816 712.342388690853 924312.518680983 10029.8670280433 914282.65165294 11574 15013068 163116 14849952 0 0 0 0 165.845361948013 1752356652.43397 155723
53248 52 1173.34393470829 1206.62023836719 168.534580945969 159.544013023376 152.175528526306 0 16.4123051166534 728 318972.244934967 318972.244934967 50890112 50890112 187651.591762415 187651.591762415 29938688 29938688 718.379017226871 943785.715940542 10049.4818271016 933736.23411344 11834 15566409 164601 15401808 0 0 0 0 167.319618225098 1752356653.91982 157231
53760 52.5 1173.72518187157 1206.30578377394 170.016336917877 161.025768995285 153.592500686646 0 16.4278564453125 735 319075.886552695 319075.886552695 51379440 51379440 187712.564197629 187712.564197629 30226560 30226560 721.877631576388 947869.351643707 10097.7017589004 937771.649884806 11860 15567858 166050 15401808 0 0 0 0 168.789359331131 1752356655.40157 158739
54272 53 1174.52376610643 1206.01904806185 171.439388036728 162.448820114136 154.949128866196 0 16.5184252262115 742 319292.980789625 319292.980789625 51868768 51868768 187840.280886994 187840.280886994 30514432 30514432 724.912803151182 944980.235838043 10147.6270487627 934832.608789281 11994 15588642 167538 15421104 0 0 0 0 170.20022892952 1752356656.82462 160247
54784 53.5 1175.30899876932 1205.74086092594 172.862366914749 163.871798992157 156.331150770187 0 16.5353581905365 749 319506.445416553 319506.445416553 52358096 52358096 187965.862274291 187965.862274291 30802304 30802304 726.86727309853 943057.356680232 10209.835654198 932847.521026034 12020 15590094 168990 15421104 0 0 0 0 171.611463069916 1752356658.2476 161755
55296 54 1175.66971025506 1205.46616269389 174.343131065369 165.352563142776 157.685137271881 0 16.7139558792114 756 319604.504433161 319604.504433161 52847424 52847424 188023.550461414 188023.550461414 31090176 31090176 732.261048432424 961488.051836209 10221.5189962772 951266.532839932 12280 16143431 170471 15972960 0 0 0 0 173.079848766327 1752356659.72837 163263
55808 54.5 1175.96927949577 1205.19148368646 175.831660985947 166.841093063354 159.105909109116 0 16.7320168018341 763 319685.941998393 319685.941998393 53336752 53336752 188071.460237226 188071.460237226 31378048 31378048 735.512525271946 965258.370379392 10266.3247227684 954992.045656624 12306 16144878 171918 15972960 0 0 0 0 174.55616736412 1752356661.2169 164771
56320 55 1176.33192364909 1204.92964508 177.310406923294 168.319839000702 160.517061948776 0 16.8218095302582 770 319784.526408533 319784.526408533 53826080 53826080 188129.457513727 188129.457513727 31665920 31665920 738.387737452886 962285.001857648 10313.6093650677 951971.39249258 12440 16165655 173399 15992256 0 0 0 0 176.022721290588 1752356662.69564 166279
56832 55.5 1177.10315236195 1204.68689048672 178.729302883148 169.738734960556 161.896404504776 0 16.836582660675 777 319994.184077205 319994.184077205 54315408 54315408 188252.799264855 188252.799264855 31953792 31953792 740.335961156389 960434.004685259 10374.4462821909 950059.558403068 12466 16167096 174840 15992256 0 0 0 0 177.430072069168 1752356664.11454 167787
57344 56 1177.52645151225 1204.44898898524 180.196913003922 171.206345081329 163.241507291794 0 17.0099251270294 784 320109.257480882 320109.257480882 54804736 54804736 188320.497027631 188320.497027631 32241664 32241664 745.7208759656 978653.432523363 10387.3657162934 968266.06680707 12726 16720434 176322 16544112 0 0 0 0 178.886506319046 1752356665.58215 169295
57856 56.5 1177.59758473639 1204.2020642729 181.715106964111 172.724539041519 164.692938089371 0 17.0257859230042 791 320128.594968828 320128.594968828 55294064 55294064 188331.873285131 188331.873285131 32529536 32529536 748.905741319304 982346.499030067 10430.8681993795 971915.630830687 12752 16721876 177764 16544112 0 0 0 0 180.393110513687 1752356667.10034 170803
58368 57 1178.37900565154 1203.98512504386 183.128089904785 174.137521982193 166.041874647141 0 17.1148133277893 798 320341.023376365 320341.023376365 55783392 55783392 188456.845063845 188456.845063845 32817408 32817408 751.834142687187 979560.408646473 10478.8566279997 969081.552018473 12886 16742653 179245 16563408 0 0 0 0 181.794407606125 1752356668.51333 172311
58880 57.5 1178.37425748026 1203.75104340515 184.656319856644 175.665751934052 167.529272079468 0 17.1306767463684 805 320339.732591279 320339.732591279 56272720 56272720 188456.085694088 188456.085694088 33105280 33105280 753.661703285586 977628.615149512 10537.9515692435 967090.663580268 12912 16744100 180692 16563408 0 0 0 0 183.31135892868 1752356670.04156 173819
59392 58 1178.66909658106 1203.53723826351 186.139523983002 177.14895606041 168.892247915268 0 17.3021261692047 812 320419.88427323 320419.88427323 56762048 56762048 188503.238983879 188503.238983879 33393152 33393152 758.96042648084 995546.539208156 10550.6515513154 984995.88765684 13172 17297432 182168 17115264 0 0 0 0 184.782447338104 1752356671.52476 175327
59904 58.5 1179.12124238697 1203.32778142217 187.598155021667 178.607587099075 170.284718036652 0 17.3176958560944 819 320542.799608183 320542.799608183 57251376 57251376 188575.550160234 188575.550160234 33681024 33681024 762.067058748584 999146.732966501 10592.9284958686 988553.804470633 13198 17298872 183608 17115264 0 0 0 0 186.229759216309 1752356672.98339 176835
60416 59 1179.84464754453 1203.13613661248 189.014268875122 180.02370095253 171.633482694626 0 17.4075255393982 826 320739.456496484 320739.456496484 57740704 57740704 188691.2435433 188691.2435433 33968896 33968896 764.752518209767 996155.802171297 10637.2058248703 985518.596346427 13332 17319644 185084 17134560 0 0 0 0 187.634212493896 1752356674.3995 178343
60928 59.5 1180.44867465265 1202.94793409433 190.446995973587 181.456428050995 173.027521848679 0 17.424013376236 833 320903.660594683 320903.660594683 58230032 58230032 188787.844927559 188787.844927559 34256768 34256768 766.613268818767 994339.833441501 10695.9026813319 983643.930760169 13358 17321085 186525 17134560 0 0 0 0 189.054815530777 1752356675.83223 179851
61440 60 1180.69039896127 1202.76325784654 191.934377908707 182.943809986115 174.383046865463 0 17.6108703613281 840 320969.3730794 320969.3730794 58719360 58719360 188826.503627655 188826.503627655 34544640 34544640 771.223559435445 1011174.59161777 10700.7268871668 1000473.86473061 13618 17874429 188013 17686416 0 0 0 0 190.529654741287 1752356677.31961 181359
61952 60.5 1180.06883839225 1202.55533556162 193.556071996689 184.565504074097 175.933786869049 0 17.6273291110992 847 320800.402529336 320800.402529336 59208688 59208688 188727.098136475 188727.098136475 34832512 34832512 774.019935621531 1014378.604734 10739.4131140896 1003639.19161991 13644 17875878 189462 17686416 0 0 0 0 192.139784812927 1752356678.94131 182867
62464 61 1180.69703600946 1202.38105704694 194.982395887375 185.991827964783 177.29385304451 0 17.715208530426 854 320971.177353576 320971.177353576 59698016 59698016 188827.565083397 188827.565083397 35120384 35120384 776.660922385785 1011444.93127181 10783.6468890902 1000661.28438272 13778 17896658 190946 17705712 0 0 0 0 193.553703069687 1752356680.36763 184375
62976 61.5 1181.32379604381 1202.21196875982 196.407430887222 187.41686296463 178.681277990341 0 17.7300345897675 861 321141.561372515 321141.561372515 60187344 60187344 188927.802119291 188927.802119291 35408256 35408256 778.510716920878 1009688.96658615 10842.1156648048 998846.850921347 13804 17898107 192395 17705712 0 0 0 0 194.967549562454 1752356681.79267 185883
63488 62 1181.75430431117 1202.050135163 197.862314939499 188.871747016907 180.016926288605 0 17.8987333774567 868 321258.594566654 321258.594566654 60676672 60676672 188996.652828147 188996.652828147 35696128 35696128 783.507732643268 1026847.17931777 10853.6162360518 1015993.56308172 14064 18451455 193887 18257568 0 0 0 0 196.410655260086 1752356683.24755 187391
64000 62.5 1181.9137256573 1201.88262513722 199.359792947769 190.369225025177 181.449711799622 0 17.9142150878906 875 321301.933082464 321301.933082464 61166000 61166000 189022.148906899 189022.148906899 35984000 35984000 786.484432062827 1030296.5043745 10894.7580072903 1019401.7463672 14090 18452902 195334 18257568 0 0 0 0 197.896974802017 1752356684.74503 188899
64512 63 1182.44437978177 1201.73161170023 200.796629905701 191.806061983109 182.816764354706 0 18.0083978176117 882 321446.190816585 321446.190816585 61655328 61655328 189107.015831409 189107.015831409 36271872 36271872 788.882428501539 1027149.67181599 10935.6212615906 1016214.0505544 14224 18473685 196821 18276864 0 0 0 0 199.321712255478 1752356686.18187 190407
65024 63.5 1182.76607288033 1201.58073710045 202.266318082809 193.275750160217 184.246111392975 0 18.0238943099976 889 321533.642727992 321533.642727992 62144656 62144656 189158.463851226 189158.463851226 36559744 36559744 790.556970028337 1025233.91201844 10991.1613894934 1014242.75062895 14250 18475136 198272 18276864 0 0 0 0 200.780019760132 1752356687.65155 191915
65536 64 1182.8834171779 1201.43409160109 203.76885008812 194.778282165527 185.62277173996 0 18.2009139060974 896 321565.542644904 321565.542644904 62633984 62633984 189177.230594353 189177.230594353 36847616 36847616 795.102926548488 1041630.904339 10997.6379563157 1030633.26638268 14510 19028485 199765 18828720 0 0 0 0 202.262981653214 1752356689.15409 193423
66048 64.5 1182.60781697849 1201.27491565157 205.336302042007 196.345734119415 187.123944044113 0 18.2159173488617 903 321490.621036916 321490.621036916 63123312 63123312 189133.154160684 189133.154160684 37135488 37135488 797.919742280499 1044879.69115258 11036.6268894582 1033843.06426312 14536 19029932 201212 18828720 0 0 0 0 203.825970172882 1752356690.72154 194931
66560 65 1183.22987575533 1201.13997927674 206.754337072372 197.76376914978 188.477964639664 0 18.3043370246887 910 321659.727024224 321659.727024224 63612640 63612640 189232.639329688 189232.639329688 37423360 37423360 800.487079909637 1042058.32257585 11079.9886982817 1030978.33387757 14670 19050719 202703 18848016 0 0 0 0 205.232196331024 1752356692.13957 196439
67072 65.5 1183.83388921784 1201.00975054832 208.173918008804 199.183350086212 189.85834980011 0 18.3199572563171 917 321823.927412883 321823.927412883 64101968 64101968 189329.238531622 189329.238531622 37711232 37711232 802.159115818512 1040206.11224914 11135.3356705136 1029070.77657863 14696 19052175 204159 18848016 0 0 0 0 206.640357971191 1752356693.55915 197947
67584 66 1183.46186134566 1200.86786559954 209.757493972778 200.766926050186 191.307537317276 0 18.5145211219788 924 321722.792049194 321722.792049194 64591296 64591296 189269.740527388 189269.740527388 37999104 37999104 806.180755745252 1055750.55615054 11135.419114317 1044615.13703623 14956 19605519 205647 19399872 0 0 0 0 208.21253824234 1752356695.14273 199455
68096 66.5 1183.66987020318 1200.73383216032 211.242907047272 202.25233912468 192.715519428253 0 18.5328729152679 931 321779.339025991 321779.339025991 65080624 65080624 189303.007152851 189303.007152851 38286976 38286976 808.424819947359 1058258.20688684 11166.6039624295 1047091.60292441 14982 19606969 207097 19399872 0 0 0 0 209.685949802399 1752356696.62814 200963
68608 67 1184.31145005012 1200.6147156097 212.653210878372 203.66264295578 194.060601472855 0 18.6197731494904 938 321953.751794514 321953.751794514 65569952 65569952 189405.614304905 189405.614304905 38574848 38574848 810.859824523933 1055370.1512267 11208.1631714459 1044161.98805525 15116 19627758 208590 19419168 0 0 0 0 211.084791183472 1752356698.03845 202471
69120 67.5 1184.75418495141 1200.49587608667 214.096405982971 205.105838060379 195.464053630829 0 18.636134147644 945 322074.108785502 322074.108785502 66059280 66059280 189476.42040574 189476.42040574 38862720 38862720 812.457799954574 1053490.16747974 11261.7020134805 1042228.46546626 15142 19629208 210040 19419168 0 0 0 0 212.516681671143 1752356699.48164 203979
69632 68 1184.8591327087 1200.37910747646 215.597406864166 206.606838941574 196.845620393753 0 18.8087878227234 952 322102.638716713 322102.638716713 66548608 66548608 189493.204583955 189493.204583955 39150592 39150592 816.988825260573 1069529.24360801 11269.7529023934 1058259.49070562 15402 20182553 211529 19971024 0 0 0 0 214.005370378494 1752356700.98264 205487
70144 68.5 1184.8591776897 1200.25808706492 217.116566896439 208.125998973846 198.296163797379 0 18.8240330219269 959 322102.650944749 322102.650944749 67037936 67037936 189493.211777717 189493.211777717 39438464 39438464 819.536112952348 1072442.43886615 11305.5495612964 1061136.88930485 15428 20184007 212983 19971024 0 0 0 0 215.512627601624 1752356702.5018 206995
70656 69 1185.24673545709 1200.14951814954 218.567183971405 209.576616048813 199.681472539902 0 18.9129478931427 966 322208.008093193 322208.008093193 67527264 67527264 189555.193460836 189555.193460836 39726336 39726336 821.891198343088 1069544.77586191 11345.4026223541 1058199.37323956 15562 20204786 214466 19990320 0 0 0 0 216.950531244278 1752356703.95242 208503
71168 69.5 1185.72052987507 1200.0447172741 220.001504898071 211.010936975479 201.074784517288 0 18.9312522411346 973 322336.808579282 322336.808579282 68016592 68016592 189630.966875664 189630.966875664 40014208 40014208 823.386180303215 1067592.77854159 11397.1145375518 1056195.66400404 15588 20206239 215919 19990320 0 0 0 0 218.373068094254 1752356705.38674 210011
71680 70 1185.88591343454 1199.94251989598 221.489929914474 212.499361991882 202.440902471542 0 19.1084151268005 980 322381.767916164 322381.767916164 68505920 68505920 189657.416484571 189657.416484571 40302080 40302080 827.653802653833 1083132.30488076 11402.6293809867 1071729.67549978 15848 20759584 217408 20542176 0 0 0 0 219.849937438965 1752356706.87517 211519
72192 70.5 1185.95311104099 1199.83716030837 222.995656013489 214.005088090897 203.875651597977 0 19.1236302852631 987 322400.035510814 322400.035510814 68995248 68995248 189668.163323107 189668.163323107 40589952 40589952 830.020728819741 1085817.21786407 11435.876020123 1074381.34184394 15874 20761039 218863 20542176 0 0 0 0 221.344162225723 1752356708.38089 213027
72704 71 1184.15317250631 1199.70957241641 224.841022014618 215.850454092026 205.65626502037 0 19.2134778499603 994 321910.724220093 321910.724220093 69484576 69484576 189380.301153187 189380.301153187 40877824 40877824 832.327456886111 1082951.01190126 11475.3603637519 1071475.65153751 16008 20781824 220352 20561472 0 0 0 0 223.177888154984 1752356710.22626 214535
73216 71.5 1184.46530399763 1199.60094122473 226.303813934326 217.313246011734 207.079252958298 0 19.2288031578064 1001 321995.576819195 321995.576819195 69973904 69973904 189430.219995781 189430.219995781 41165696 41165696 833.829184447342 1081068.4325075 11526.6091265393 1069541.82338096 16034 20783275 221803 20561472 0 0 0 0 224.628348112106 1752356711.68905 216043
73728 72 1184.74383958862 1199.49827575497 227.772038936615 218.781471014023 208.42834186554 0 19.4026231765747 1008 322071.296410123 322071.296410123 70463232 70463232 189474.765883364 189474.765883364 41453568 41453568 838.102454790907 1096463.30389007 11533.1624135901 1084930.14147648 16294 21336623 223295 21113328 0 0 0 0 226.085072755814 1752356713.15727 217551
