# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:11:15+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
24064 23.5 1154.41478024171 1180.84879547721 82.7868540287018 73.2838850021362 70.6639957427979 0 12.1264381408691 329 313826.37532562 313826.37532562 22998416 22998416 184624.273120968 184624.273120968 13529984 13529984 439.335334488971 572011.965863127 6648.26710823754 565363.698754889 5330 6934625 80801 6853824 0 0 0 0 82.2336316108704 1752354748.73925 71275
24576 24 1153.80250097359 1180.23887484952 84.3858020305634 74.8828330039978 72.1406981945038 0 12.2993280887604 336 313659.92788689 313659.92788689 23487744 23487744 184526.351977927 184526.351977927 13817856 13817856 449.812437178357 601138.634555568 6704.14894794532 594434.485607623 5590 7487969 82289 7405680 0 0 0 0 83.8208684921265 1752354750.3382 72783
25088 24.5 1155.00970207854 1179.69183366409 85.8659639358521 76.3629949092865 73.5555212497711 0 12.3147513866425 343 313988.104165937 313988.104165937 23977072 23977072 184719.418309307 184719.418309307 14105728 14105728 455.873126832825 608362.606526558 6785.53989731404 601577.066629244 5616 7489419 83739 7405680 0 0 0 0 85.2892022132874 1752354751.81836 74291
25600 25 1156.89229727208 1179.23361072264 87.2975919246674 77.7946228981018 74.9203577041626 0 12.4084525108337 350 314499.885577529 314499.885577529 24466400 24466400 185020.499666838 185020.499666838 14393600 14393600 461.330851325454 606317.927438716 6870.27477100875 599447.652667707 5750 7510209 85233 7424976 0 0 0 0 86.7090547084808 1752354753.24999 75799
26112 25.5 1158.34719808993 1178.8039344228 88.7538189888 79.2508499622345 76.3345744609833 0 12.4232954978943 357 314895.398748306 314895.398748306 24955728 24955728 185253.180338081 185253.180338081 14681472 14681472 464.762569661287 604824.390338377 6963.86964652219 597860.520691855 5776 7511668 86692 7424976 0 0 0 0 88.1539039611816 1752354754.70622 77307
26624 26 1159.4722662771 1178.42565419988 90.2293500900269 80.7263810634613 77.6911339759827 0 12.592533826828 364 315201.247284911 315201.247284911 25445056 25445056 185433.111243178 185433.111243178 14969344 14969344 474.868190645626 633108.085536068 7017.10667608053 626090.978859988 6036 8065011 88179 7976832 0 0 0 0 89.617635011673 1752354756.18175 78815
27136 26.5 1160.44684688363 1178.05240443142 91.7126801013947 82.2097110748291 79.1087093353271 0 12.6091105937958 371 315466.18593993 315466.18593993 25934384 25934384 185588.974836714 185588.974836714 15257216 15257216 480.64218113782 639976.889006758 7094.43092654037 632882.458080217 6062 8066454 89622 7976832 0 0 0 0 91.0895493030548 1752354757.66508 80323
27648 27 1162.08348472944 1177.74726594535 93.145840883255 83.6428718566895 80.4780287742615 0 12.6939258575439 378 315911.104119827 315911.104119827 26423712 26423712 185850.720508908 185850.720508908 15545088 15545088 485.956055160428 637960.75679576 7176.53523890346 630784.221556856 6196 8087237 91109 7996128 0 0 0 0 92.5105311870575 1752354759.09824 81831
28160 27.5 1163.26038753122 1177.45501400748 94.6085920333862 85.1056230068207 81.9033572673798 0 12.7096247673035 385 316231.04383882 316231.04383882 26913040 26913040 186038.941266326 186038.941266326 15832960 15832960 489.404573352441 636626.01667473 7269.05104084347 629356.965633887 6222 8088687 92559 7996128 0 0 0 0 93.9620344638824 1752354760.56099 83339
28672 28 1163.97028482583 1177.20455113152 96.1031179428101 86.6001489162445 83.2641158103943 0 12.8915808200836 392 316424.028629584 316424.028629584 27402368 27402368 186152.474351878 186152.474351878 16120832 16120832 498.481107331648 663218.442693554 7309.52444996143 655908.918243592 6482 8642028 94044 8547984 0 0 0 0 95.4448270797729 1752354762.05552 84847
