# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:40:06+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
198144 193.5 0.0235230906837427
198656 194 0.0235230908828504
199168 194.5 0.0235230910843372
199680 195 0.0235230912805177
200192 195.5 0.0235230914865607
200704 196 0.0235230916933635
201216 196.5 0.023523091902579
201728 197 0.0235230921145083
202240 197.5 0.0235230923287035
202752 198 0.0235230925414256
203264 198.5 0.0235230927588964
203776 199 0.0235230929737534
204288 199.5 0.0235230931832673
204800 200 0.023523093396239
205312 200.5 0.0235230936147377
205824 201 0.023523093847179
206336 201.5 0.0235230940840008
206848 202 0.0235230943145117
207360 202.5 0.0235230945437419
207872 203 0.0235230947706751
208384 203.5 0.023523094990256
208896 204 0.0235230952044481
209408 204.5 0.0235230954207185
209920 205 0.0235230956389194
210432 205.5 0.0235230958557465
210944 206 0.0235230960724434
211456 206.5 0.0235230962916638
211968 207 0.0235230965098582
212480 207.5 0.0235230967238239
212992 208 0.0235230969407627
213504 208.5 0.0235230971589912
214016 209 0.0235230973713962
214528 209.5 0.0235230975802429
215040 210 0.0235230978018484
215552 210.5 0.0235230980225052
216064 211 0.0235230982399344
216576 211.5 0.0235230984595722
217088 212 0.0235230986805619
217600 212.5 0.0235230989003163
218112 213 0.0235230991106523
218624 213.5 0.0235230993166237
219136 214 0.0235230995267753
219648 214.5 0.023523099736991
220160 215 0.0235230999455427
220672 215.5 0.0235231001460426
221184 216 0.0235231003455619
221696 216.5 0.02352310054243
222208 217 0.0235231007343024
222720 217.5 0.0235231009297325
223232 218 0.0235231011298272
223744 218.5 0.023523101325185
224256 219 0.0235231015243658
224768 219.5 0.0235231017168342
225280 220 0.023523101916493
225792 220.5 0.0235231021172345
226304 221 0.0235231023189744
226816 221.5 0.023523102521556
227328 222 0.023523102729672
227840 222.5 0.0235231029395615
228352 223 0.0235231031562313
228864 223.5 0.0235231033735077
229376 224 0.0235231035894014
229888 224.5 0.0235231037994063
230400 225 0.0235231040110043
230912 225.5 0.0235231042185337
231424 226 0.0235231044223827
231936 226.5 0.0235231046318206
232448 227 0.0235231048481585
232960 227.5 0.0235231050587708
233472 228 0.0235231052632564
233984 228.5 0.0235231054680576
234496 229 0.0235231056678857
235008 229.5 0.023523105871852
235520 230 0.0235231060745661
236032 230.5 0.0235231062681908
236544 231 0.0235231064798102
237056 231.5 0.0235231066993832
237568 232 0.023523106915676
238080 232.5 0.0235231071294658
238592 233 0.0235231073408781
239104 233.5 0.0235231075429157
