# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
165888 194.4 0.65181930393432
166400 195 0.651745430087892
166912 195.6 0.651672855708882
167424 196.2 0.65160138321284
167936 196.8 0.651531380469192
168448 197.4 0.651463285066967
168960 198 0.651397296516348
169472 198.6 0.65133338058307
169984 199.2 0.651271261438211
170496 199.8 0.651210547278305
171008 200.4 0.651151194737062
171520 201 0.651093745174298
172032 201.6 0.651038732167118
172544 202.2 0.650985910653877
173056 202.8 0.650934508780665
173568 203.4 0.650884290201607
174080 204 0.650835868560601
174592 204.6 0.650789741158307
175104 205.2 0.650745498919502
175616 205.8 0.650702456719849
176128 206.4 0.650660741525237
176640 207 0.650621139133016
177152 207.6 0.650583938198118
177664 208.2 0.650548560765827
178176 208.8 0.650514493632378
178688 209.4 0.65048201118301
179200 210 0.650451601091705
179712 210.6 0.650423091522108
180224 211.2 0.650395882760444
180736 211.8 0.650369875415663
181248 212.4 0.650345610446735
181760 213 0.650323412277425
182272 213.6 0.650302850917902
182784 214.2 0.650283305480702
183296 214.8 0.650264781489474
183808 215.4 0.650247848124752
184320 216 0.65023285851586
184832 216.6 0.650219543381221
185344 217.2 0.650207456888041
185856 217.8 0.650196591711603
186368 218.4 0.650187324160895
186880 219 0.650179819009376
187392 219.6 0.650173765919853
187904 220.2 0.650168819060613
188416 220.8 0.65016508931185
188928 221.4 0.650162979186084
189440 222 0.650162626128535
189952 222.6 0.650163756052349
190464 223.2 0.650166084883779
190976 223.8 0.650169624931422
191488 224.4 0.6501745084169
192000 225 0.650180704185022
192512 225.6 0.650188068909325
193024 226.2 0.650196577068075
193536 226.8 0.650206344162104
194048 227.4 0.650217466776697
194560 228 0.650229967467178
195072 228.6 0.650243856385897
195584 229.2 0.650259097087177
196096 229.8 0.650275506486185
196608 230.4 0.650292830600968
197120 231 0.650310977136605
197632 231.6 0.650330087890862
198144 232.2 0.650350319592528
198656 232.8 0.650371596193434
199168 233.4 0.650393635317327
199680 234 0.650416219047975
200192 234.6 0.65043939537804
200704 235.2 0.650463372612811
201216 235.8 0.650488238396181
201728 236.4 0.650513871578641
202240 237 0.650540160790547
202752 237.6 0.650567199287564
203264 238.2 0.650595157378417
203776 238.8 0.650624020271885
204288 239.4 0.650653565239907
204800 240 0.650683572771696
205312 240.6 0.650713961598979
205824 241.2 0.650744737012441
206336 241.8 0.650775918651424
206848 242.4 0.650807535425562
207360 243 0.650839597458452
207872 243.6 0.650872027747396
208384 244.2 0.650904675634105
208896 244.8 0.650937439666036
209408 245.4 0.650970343142656
209920 246 0.651003446020958
210432 246.6 0.651036697221118
210944 247.2 0.651069919314991
211456 247.8 0.651102957054576
211968 248.4 0.651135818511638
212480 249 0.65116863708349
212992 249.6 0.65120148998064
213504 250.2 0.651234288017167
214016 250.8 0.651266873290202
214528 251.4 0.651299192433924
215040 252 0.651331301946572
215552 252.6 0.65136319962762
216064 253.2 0.651394749427932
216576 253.8 0.651425837923829
217088 254.4 0.65145651760456
217600 255 0.651486869772648
218112 255.6 0.651516760074315
218624 256.2 0.651545876459822
219136 256.8 0.651574034895567
219648 257.4 0.651601324584334
220160 258 0.651627907158268
220672 258.6 0.651653796780938
221184 259.2 0.651678924545589
221696 259.8 0.651703317300072
222208 260.4 0.651727077287648
222720 261 0.651750213883351
223232 261.6 0.651772615887414
223744 262.2 0.651794203266054
224256 262.8 0.651815007035311
224768 263.4 0.651835056260831
225280 264 0.651854261639983
225792 264.6 0.651872480946448
226304 265.2 0.651889665427383
226816 265.8 0.651905873516032
227328 266.4 0.651921148210194
227840 267 0.65193544117823
228352 267.6 0.651948666118027
228864 268.2 0.651960778671399
229376 268.8 0.651971794588791
229888 269.4 0.651981777862044
230400 270 0.651990819460455
230912 270.6 0.651998963264336
231424 271.2 0.65200612532842
231936 271.8 0.652012155676215
232448 272.4 0.652017030984623
232960 273 0.65202092128501
233472 273.6 0.652023990506697
233984 274.2 0.652026183009489
234496 274.8 0.652027311392975
235008 275.4 0.652027336430758
235520 276 0.652026439183656
236032 276.6 0.652024785741119
236544 277.2 0.652022330310762
237056 277.8 0.652018920594796
237568 278.4 0.652014508708057
238080 279 0.652009155735809
238592 279.6 0.652002897479127
239104 280.2 0.651995763778893
239616 280.8 0.65198793681673
240128 281.4 0.651979722808497
240640 282 0.651971266560411
241152 282.6 0.651962388395594
241664 283.2 0.651952804203025
242176 283.8 0.651942423925484
242688 284.4 0.651931310152075
243200 285 0.651919427365056
243712 285.6 0.651906630807841
244224 286.2 0.65189290809808
244736 286.8 0.651878454293653
245248 287.4 0.651863460728279
245760 288 0.651847966116926
246272 288.6 0.651831952702567
246784 289.2 0.651815447199114
247296 289.8 0.651798467998328
247808 290.4 0.651780993827146
248320 291 0.651763050446334
248832 291.6 0.651744730697451
249344 292.2 0.65172606584311
249856 292.8 0.65170695457342
250368 293.4 0.651687274921093
250880 294 0.651667005998268
251392 294.6 0.651646197328902
251904 295.2 0.651624878318493
252416 295.8 0.651603047264873
252928 296.4 0.651580704986217
253440 297 0.651557844341044
253952 297.6 0.651534421515626
254464 298.2 0.651510377823381
254976 298.8 0.651485697278682
255488 299.4 0.651460435154038
256000 300 0.651434690264119
256512 300.6 0.651408537328845
257024 301.2 0.65138195983013
257536 301.8 0.651354846005208
258048 302.4 0.651327079783701
258560 303 0.651298651729822
259072 303.6 0.651269662866079
259584 304.2 0.651240209834172
260096 304.8 0.651210290071413
260608 305.4 0.651179832739703
261120 306 0.65114879289686
261632 306.6 0.651117192639205
262144 307.2 0.651085100875238
262656 307.8 0.651052606435131
263168 308.4 0.651019780531838
263680 309 0.650986611340092
264192 309.6 0.6509529842659
264704 310.2 0.650918786459379
265216 310.8 0.650884051465693
265728 311.4 0.650848959365623
266240 312 0.650813663127014
266752 312.6 0.650778143486369
267264 313.2 0.650742275652175
267776 313.8 0.650706017111463
268288 314.4 0.65066945996863
268800 315 0.650632684226124
269312 315.6 0.650595646445215
269824 316.2 0.650558291560445
270336 316.8 0.65052072565836
270848 317.4 0.650483171464248
271360 318 0.650445748076378
271872 318.6 0.650408378021411
272384 319.2 0.650370923576144
272896 319.8 0.650333329587454
273408 320.4 0.650295603186235
273920 321 0.650257746150556
274432 321.6 0.65021978643717
274944 322.2 0.650181830197644
275456 322.8 0.650144002012158
275968 323.4 0.650106344132437
276480 324 0.650068821623059
276992 324.6 0.650031391258745
277504 325.2 0.649993998697273
278016 325.8 0.649956549451589
278528 326.4 0.64991899606282
279040 327 0.649881468278595
279552 327.6 0.649844214672314
280064 328.2 0.649807357634336
280576 328.8 0.649770764893141
281088 329.4 0.649734222705179
281600 330 0.649697695186192
282112 330.6 0.649661340611138
282624 331.2 0.649625291557492
283136 331.8 0.64958951388039
283648 332.4 0.64955391232331
284160 333 0.649518491282714
284672 333.6 0.649483349118232
285184 334.2 0.649448582239164
285696 334.8 0.64941428029617
286208 335.4 0.649380558817394
286720 336 0.649347473108353
287232 336.6 0.64931490695096
287744 337.2 0.649282661920452
288256 337.8 0.649250680299706
288768 338.4 0.649219090228624
289280 339 0.649188014838493
289792 339.6 0.649157438007774
290304 340.2 0.649127295986831
290816 340.8 0.649097610543824
291328 341.4 0.649068483738537
291840 342 0.649040035088502
292352 342.6 0.649012377932542
292864 343.2 0.648985569555255
293376 343.8 0.648959533174784
293888 344.4 0.648934103062254
294400 345 0.64890919361658
294912 345.6 0.648884853450744
295424 346.2 0.648861111537611
295936 346.8 0.648837857602991
296448 347.4 0.648814957048483
296960 348 0.648792440207326
297472 348.6 0.648770497732657
297984 349.2 0.648749298145962
298496 349.8 0.648728869775831
299008 350.4 0.648709157221243
299520 351 0.648690119982154
300032 351.6 0.648671745402116
300544 352.2 0.648654032169593
301056 352.8 0.648637023062163
301568 353.4 0.648620802826883
302080 354 0.648605378709403
302592 354.6 0.648590596023041
303104 355.2 0.648576278908787
303616 355.8 0.648562454401671
304128 356.4 0.648549330348007
304640 357 0.648537027604046
305152 357.6 0.648525432067905
305664 358.2 0.648514349078903
306176 358.8 0.648503707860963
306688 359.4 0.648493549588415
307200 360 0.648483888928331
307712 360.6 0.648474665728199
308224 361.2 0.648465781886763
308736 361.8 0.648457105728394
309248 362.4 0.648448487732037
309760 363 0.648439887971651
310272 363.6 0.648431490877454
310784 364.2 0.6484235810388
311296 364.8 0.648416256165203
311808 365.4 0.648409334773804
312320 366 0.648402578555784
312832 366.6 0.648395903090057
313344 367.2 0.648389295628411
313856 367.8 0.648382636344789
314368 368.4 0.648375762681733
314880 369 0.648368697455565
315392 369.6 0.64836166478804
315904 370.2 0.64835481930567
316416 370.8 0.648348041684526
316928 371.4 0.648341070733552
317440 372 0.648333795030905
317952 372.6 0.648326348122273
318464 373.2 0.648318936770957
318976 373.8 0.648311648956456
319488 374.4 0.648304438301665
320000 375 0.648297215565068
320512 375.6 0.648289896121138
321024 376.2 0.648282402018779
321536 376.8 0.648274699069987
322048 377.4 0.648266846661841
322560 378 0.648258967718601
323072 378.6 0.648251148008234
323584 379.2 0.648243383235803
324096 379.8 0.648235631477404
324608 380.4 0.648227884876139
325120 381 0.648220157295496
325632 381.6 0.648212420778059
326144 382.2 0.648204614858579
326656 382.8 0.648196747914268
327168 383.4 0.648188946591719
327680 384 0.648181347831249
328192 384.6 0.648173945741889
328704 385.2 0.648166589803896
329216 385.8 0.648159147179892
329728 386.4 0.648151641553063
330240 387 0.648144218098673
330752 387.6 0.648136981727464
331264 388.2 0.648129876622169
331776 388.8 0.648122722495914
332288 389.4 0.648115376616161
332800 390 0.648107880443418
333312 390.6 0.648100452475528
333824 391.2 0.64809330145575
334336 391.8 0.648086401544097
334848 392.4 0.648079470291062
335360 393 0.648072245928356
335872 393.6 0.648064806202065
336384 394.2 0.648057528549117
336896 394.8 0.648050679626109
337408 395.4 0.648044122041081
337920 396 0.648037513961194
338432 396.6 0.648030737167474
338944 397.2 0.648024001489897
339456 397.8 0.648017526986146
339968 398.4 0.648011238508001
340480 399 0.648004829504859
340992 399.6 0.64799807111791
341504 400.2 0.647991001545511
