# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
44032 51.6 0.00440570330800329
44544 52.2 0.00441655081788645
45056 52.8 0.00442738796527001
45568 53.4 0.00443819880537236
46080 54 0.00444896476816669
46592 54.6 0.00445966158649869
47104 55.2 0.00447026360677444
47616 55.8 0.00448075011228989
48128 56.4 0.00449110586719887
48640 57 0.00450131640242835
49152 57.6 0.00451136631223594
49664 58.2 0.00452124296703603
50176 58.8 0.00453093879728281
50688 59.4 0.00454044754542899
51200 60 0.00454976029031622
51712 60.6 0.0045588683360729
52224 61.2 0.00456776885496363
52736 61.8 0.00457646316495479
53248 62.4 0.00458494778999855
53760 63 0.00459321071959881
54272 63.6 0.00460124037099169
54784 64.2 0.00460903761659412
55296 64.8 0.00461661544108812
55808 65.4 0.00462398493699823
56320 66 0.00463114247829317
56832 66.6 0.004638071060995
57344 67.2 0.00464475278592325
57856 67.8 0.00465117947086452
58368 68.4 0.00465735340188384
58880 69 0.0046632807193131
59392 69.6 0.00466896452258043
59904 70.2 0.00467440116156737
60416 70.8 0.00467958016726882
60928 71.4 0.0046844873700888
61440 72 0.00468910915339082
61952 72.6 0.00469343584485543
62464 73.2 0.00469746254113634
62976 73.8 0.00470118600303556
63488 74.4 0.00470459819715316
64000 75 0.00470768264499535
64512 75.6 0.00471041954636591
65024 76.2 0.00471279638490751
65536 76.8 0.00471481365977873
66048 77.4 0.0047164785942596
66560 78 0.0047177931852741
67072 78.6 0.00471875064095965
67584 79.2 0.00471934476571215
68096 79.8 0.00471958098718515
68608 80.4 0.00471947567149518
69120 81 0.00471904480742052
69632 81.6 0.00471829560412098
70144 82.2 0.0047172299426921
70656 82.8 0.00471585402623024
71168 83.4 0.00471418231120468
71680 84 0.0047122319407657
72192 84.6 0.00471001497722383
72704 85.2 0.00470753714381373
73216 85.8 0.00470480371400439
73728 86.4 0.00470182543765984
74240 87 0.00469861823350402
74752 87.6 0.00469519774460711
75264 88.2 0.0046915752509128
75776 88.8 0.00468775916040024
76288 89.4 0.00468375946280806
76800 90 0.00467958941296328
77312 90.6 0.00467526284050115
77824 91.2 0.00467079129764085
78336 91.8 0.00466618505925663
78848 92.4 0.00466145620024872
79360 93 0.00465661896556759
79872 93.6 0.00465168676172259
80384 94.2 0.0046466700861915
80896 94.8 0.0046415782418968
81408 95.4 0.00463642226121872
81920 96 0.00463121497351162
82432 96.6 0.0046259681692693
82944 97.2 0.00462069056256035
83456 97.8 0.00461538912698084
83968 98.4 0.00461007215322791
84480 99 0.00460475020004061
84992 99.6 0.00459943348035936
85504 100.2 0.00459412871153926
86016 100.8 0.00458883953032153
86528 101.4 0.00458357030425996
87040 102 0.00457832863724535
87552 102.6 0.00457312321082845
88064 103.2 0.00456795967044319
88576 103.8 0.00456284004471952
89088 104.4 0.00455776682071597
89600 105 0.00455274687623083
90112 105.6 0.00454779070926693
90624 106.2 0.00454290817921524
91136 106.8 0.00453810563976936
91648 107.4 0.00453338686681912
92160 108 0.00452875556359452
92672 108.6 0.00452421625633262
93184 109.2 0.00451977302244038
93696 109.8 0.00451542768979399
94208 110.4 0.00451117903712719
94720 111 0.00450702343499476
95232 111.6 0.00450295644119849
95744 112.2 0.00449897410464512
96256 112.8 0.00449507274318246
96768 113.4 0.00449124747796713
97280 114 0.00448749144405211
97792 114.6 0.00448379698778465
98304 115.2 0.00448015774199538
98816 115.8 0.0044765694298732
99328 116.4 0.00447302897512053
99840 117 0.00446953348440716
100352 117.6 0.00446608030612907
100864 118.2 0.00446266765172602
101376 118.8 0.00445929478029679
101888 119.4 0.00445596181321856
102400 120 0.00445266990338244
102912 120.6 0.00444942170411947
103424 121.2 0.00444622132656429
103936 121.8 0.00444307358558807
104448 122.4 0.00443998329256096
104960 123 0.00443695518842257
105472 123.6 0.00443399430979953
105984 124.2 0.00443110637346837
106496 124.8 0.00442829792183892
107008 125.4 0.0044255758419808
107520 126 0.00442294614045173
108032 126.6 0.00442041298126658
108544 127.2 0.00441797932945323
109056 127.8 0.00441564874392015
109568 128.4 0.00441342608147124
110080 129 0.00441131600386039
110592 129.6 0.00440932113037842
111104 130.2 0.00440744226148904
111616 130.8 0.00440568031872212
112128 131.4 0.00440403739381784
112640 132 0.00440251568897725
113152 132.6 0.00440111603703305
113664 133.2 0.00439983802818003
114176 133.8 0.004398681341731
114688 134.4 0.00439764628944892
115200 135 0.00439673287950499
115712 135.6 0.00439593980849469
116224 136.2 0.00439526477322667
116736 136.8 0.00439470563335278
117248 137.4 0.00439426092262922
117760 138 0.00439392924294877
118272 138.6 0.00439370856147269
118784 139.2 0.00439359632582514
119296 139.8 0.00439359004518228
119808 140.4 0.00439368739546235
120320 141 0.00439388579832697
120832 141.6 0.00439418237285197
121344 142.2 0.0043945746473978
121856 142.8 0.00439506113511142
122368 143.4 0.00439564080327503
122880 144 0.0043963119197018
123392 144.6 0.00439707179464945
123904 145.2 0.00439791796927357
124416 145.8 0.00439884950271031
124928 146.4 0.00439986660788272
125440 147 0.00440096880933125
125952 147.6 0.00440215386166527
126464 148.2 0.00440341901495368
126976 148.8 0.00440476324241105
127488 149.4 0.00440618751796771
128000 150 0.00440769255584958
128512 150.6 0.00440927687644176
129024 151.2 0.00441093784943937
129536 151.8 0.00441267436702394
130048 152.4 0.00441448744346994
130560 153 0.00441637787894308
131072 153.6 0.00441834429375852
131584 154.2 0.00442038436626187
132096 154.8 0.0044224974917058
132608 155.4 0.00442468507667767
133120 156 0.00442694816555796
133632 156.6 0.00442928585036984
134144 157.2 0.00443169653041261
134656 157.8 0.00443417991074956
135168 158.4 0.00443673688507295
135680 159 0.00443936780012341
136192 159.6 0.00444207171987328
136704 160.2 0.00444484738536799
137216 160.8 0.00444769408117198
137728 161.4 0.00445061125312177
138240 162 0.00445359785818035
138752 162.6 0.00445665253735472
139264 163.2 0.0044597740866271
139776 163.8 0.00446296130017217
140288 164.4 0.00446621250441581
140800 165 0.00446952563747643
141312 165.6 0.004472898741765
141824 166.2 0.00447633008804739
142336 166.8 0.00447981785636149
142848 167.4 0.00448335994459407
143360 168 0.00448695403724694
143872 168.6 0.0044905976604217
144384 169.2 0.00449428836575057
144896 169.8 0.0044980242281649
145408 170.4 0.00450180397125573
145920 171 0.00450562605788333
146432 171.6 0.00450948774277865
146944 172.2 0.00451338572184202
147456 172.8 0.00451731788588909
147968 173.4 0.00452128379239159
148480 174 0.00452528305622511
148992 174.6 0.00452931377890247
149504 175.2 0.00453337305236724
150016 175.8 0.00453745868286961
150528 176.4 0.00454156973341016
151040 177 0.004545705279289
151552 177.6 0.00454986326885116
152064 178.2 0.00455404107901989
152576 178.8 0.00455823674523353
153088 179.4 0.00456244887470694
153600 180 0.00456667544120138
154112 180.6 0.00457091348853566
154624 181.2 0.00457516024824045
155136 181.8 0.00457941382437077
155648 182.4 0.00458367226527244
156160 183 0.00458793241091127
156672 183.6 0.00459219029413598
157184 184.2 0.00459644253554914
157696 184.8 0.00460068669563269
158208 185.4 0.00460492011154618
158720 186 0.0046091389737487
159232 186.6 0.00461333897683803
159744 187.2 0.00461751649888418
160256 187.8 0.00462166855175391
160768 188.4 0.00462579171883045
161280 189 0.00462988184022433
161792 189.6 0.00463393497796633
162304 190.2 0.00463794820516095
162816 190.8 0.00464191908249595
163328 191.4 0.00464584468802254
163840 192 0.00464972163263453
164352 192.6 0.00465354692530061
164864 193.2 0.00465731838843344
165376 193.8 0.00466103418587493
165888 194.4 0.00466469233178732
166400 195 0.0046682908563728
166912 195.6 0.00467182823551712
167424 196.2 0.00467530347693271
167936 196.8 0.00467871592238793
168448 197.4 0.004682065104128
168960 198 0.00468535063246724
169472 198.6 0.00468857200624222
169984 199.2 0.00469172862137763
170496 199.8 0.00469482019316501
171008 200.4 0.00469784710310735
171520 201 0.00470081002673467
172032 201.6 0.00470370918090931
172544 202.2 0.00470654423651244
173056 202.8 0.0047093150647865
173568 203.4 0.00471202222240713
174080 204 0.00471466646663988
174592 204.6 0.00471724811548585
175104 205.2 0.00471976730914162
175616 205.8 0.00472222476554215
176128 206.4 0.00472462178384134
176640 207 0.00472695938849523
177152 207.6 0.00472923784178197
177664 208.2 0.00473145721172635
178176 208.8 0.00473361812851927
178688 209.4 0.00473572167304554
179200 210 0.00473776870766543
179712 210.6 0.00473975972073715
180224 211.2 0.00474169533968825
180736 211.8 0.00474357660673662
181248 212.4 0.00474540450456369
181760 213 0.00474717939868983
182272 213.6 0.00474890126679125
182784 214.2 0.00475057048898577
183296 214.8 0.00475218811195614
183808 215.4 0.00475375516296009
184320 216 0.00475527192143888
184832 216.6 0.00475673811198526
185344 217.2 0.0047581536312869
185856 217.8 0.00475951870578085
186368 218.4 0.00476083335913977
186880 219 0.00476209714149708
187392 219.6 0.00476330958073749
187904 220.2 0.0047644706456349
188416 220.8 0.00476558050672893
188928 221.4 0.0047666389540512
189440 222 0.00476764530268402
189952 222.6 0.00476859886176778
190464 223.2 0.0047694992768017
190976 223.8 0.00477034637541584
191488 224.4 0.00477113993338147
192000 225 0.00477187979384125
192512 225.6 0.00477256612672518
193024 226.2 0.00477319942032462
193536 226.8 0.00477378025619063
194048 227.4 0.00477430916945211
194560 228 0.00477478663303605
195072 228.6 0.00477521302725799
195584 229.2 0.00477558862714534
196096 229.8 0.00477591375000934
196608 230.4 0.00477618902019641
197120 231 0.00477641547773544
197632 231.6 0.00477659432470716
198144 232.2 0.00477672651275364
198656 232.8 0.00477681267146111
199168 233.4 0.00477685353773655
199680 234 0.00477685039940315
200192 234.6 0.0047768050352708
200704 235.2 0.00477671928938585
201216 235.8 0.00477659480944652
201728 236.4 0.00477643312689079
202240 237 0.00477623582311088
202752 237.6 0.00477600455652589
203264 238.2 0.00477574096479058
203776 238.8 0.0047754465664438
204288 239.4 0.0047751227633773
204800 240 0.00477477095627506
205312 240.6 0.00477439267179189
205824 241.2 0.00477398958382587
206336 241.8 0.00477356342773924
206848 242.4 0.00477311589993282
207360 243 0.00477264860590456
207872 243.6 0.0047721630535768
208384 244.2 0.00477166066649628
208896 244.8 0.00477114279477045
209408 245.4 0.00477061071401315
209920 246 0.00477006562665287
210432 246.6 0.00476950868729965
210944 247.2 0.00476894105351625
211456 247.8 0.00476836393272592
211968 248.4 0.00476777858100378
212480 249 0.00476718623223704
212992 249.6 0.00476658801433711
213504 250.2 0.00476598496322461
214016 250.8 0.00476537814581218
214528 251.4 0.00476476874353032
215040 252 0.00476415799424763
215552 252.6 0.00476354711519698
216064 253.2 0.00476293736359931
216576 253.8 0.00476233014517817
217088 254.4 0.00476172696033664
217600 255 0.00476112921665181
218112 255.6 0.00476053818416796
218624 256.2 0.00475995523751884
219136 256.8 0.00475938217252479
219648 257.4 0.00475882127341058
220160 258 0.00475827508760197
220672 258.6 0.00475774616477174
221184 259.2 0.00475723696444553
221696 259.8 0.00475674987799789
222208 260.4 0.00475628723717566
222720 261 0.00475585131486978
223232 261.6 0.00475544436297411
223744 262.2 0.00475506861887615
224256 262.8 0.0047547262094274
224768 263.4 0.00475441904943922
225280 264 0.0047541488800245
225792 264.6 0.00475391739573934
226304 265.2 0.00475372627404214
226816 265.8 0.00475357707320502
227328 266.4 0.0047534711502342
227840 267 0.00475340967365171
228352 267.6 0.00475339364171639
228864 268.2 0.00475342386166401
229376 268.8 0.00475350096703741
229888 269.4 0.00475362547152355
230400 270 0.00475379770973463
230912 270.6 0.00475401762704122
231424 271.2 0.00475428466574993
231936 271.8 0.00475459796533967
232448 272.4 0.00475495668525557
232960 273 0.00475536004628724
233472 273.6 0.00475580704953383
233984 274.2 0.00475629629081753
234496 274.8 0.00475682614510436
235008 275.4 0.00475739503851574
235520 276 0.00475800141452349
236032 276.6 0.00475864350857634
236544 277.2 0.00475931934619952
237056 277.8 0.00476002700187923
237568 278.4 0.00476076475802145
238080 279 0.00476153103559321
238592 279.6 0.00476232437049065
239104 280.2 0.0047631435365209
239616 280.8 0.00476398748634813
240128 281.4 0.00476485495844882
240640 282 0.0047657441833116
241152 282.6 0.00476665308950589
241664 283.2 0.00476757974435651
242176 283.8 0.00476852254890634
242688 284.4 0.00476948020460695
243200 285 0.004770451739331
243712 285.6 0.00477143656874359
244224 286.2 0.00477243439517267
244736 286.8 0.004773445010274
245248 287.4 0.00477446822141768
245760 288 0.00477550392217203
246272 288.6 0.00477655215840577
246784 289.2 0.00477761310769867
247296 289.8 0.00477868700382132
247808 290.4 0.00477977407415781
248320 291 0.0047808745389298
248832 291.6 0.00478198865975721
249344 292.2 0.0047831167751591
249856 292.8 0.00478425930022601
250368 293.4 0.00478541673797928
250880 294 0.0047865897257473
251392 294.6 0.00478777905692721
251904 295.2 0.00478898562673393
252416 295.8 0.004790210339534
252928 296.4 0.00479145407690759
253440 297 0.00479271777063567
253952 297.6 0.00479400249580885
254464 298.2 0.00479530946431465
254976 298.8 0.00479663992786724
255488 299.4 0.00479799510980964
256000 300 0.00479937619179292
256512 300.6 0.00480078424688421
257024 301.2 0.00480222010574381
257536 301.8 0.00480368432710837
258048 302.4 0.00480517735364379
258560 303 0.00480669965095744
259072 303.6 0.00480825161696142
259584 304.2 0.00480983337152665
260096 304.8 0.00481144470631678
260608 305.4 0.00481308524026301
261120 306 0.00481475455363223
261632 306.6 0.00481645214339198
262144 307.2 0.00481817729803214
262656 307.8 0.00481992905205449
263168 308.4 0.00482170622682967
263680 309 0.00482350748023072
264192 309.6 0.00482533136526398
264704 310.2 0.00482717644162802
265216 310.8 0.00482904137015528
265728 311.4 0.00483092485927175
266240 312 0.00483282550201873
266752 312.6 0.00483474170494174
267264 313.2 0.00483667178762797
267776 313.8 0.00483861412199713
268288 314.4 0.00484056721520748
268800 315 0.00484252978177136
269312 315.6 0.0048445008002354
269824 316.2 0.00484647945053797
270336 316.8 0.0048484649394989
270848 317.4 0.00485045637577707
271360 318 0.00485245279820763
271872 318.6 0.00485445329965591
272384 319.2 0.00485645713345331
272896 319.8 0.00485846375185869
273408 320.4 0.00486047280051775
273920 321 0.00486248410750396
274432 321.6 0.00486449767292228
274944 322.2 0.004866513635113
275456 322.8 0.00486853216987521
275968 323.4 0.0048705533137804
276480 324 0.00487257684035165
276992 324.6 0.00487460236912535
277504 325.2 0.00487662965129556
278016 325.8 0.00487865873596178
278528 326.4 0.00488068986640857
279040 327 0.00488272325461736
279552 327.6 0.00488475890178541
280064 328.2 0.00488679650695792
280576 328.8 0.00488883551989365
281088 329.4 0.00489087536939309
281600 330 0.00489291568760995
282112 330.6 0.00489495628987508
282624 331.2 0.00489699695062913
283136 331.8 0.00489903725780054
283648 332.4 0.00490107669742883
284160 333 0.00490311483489338
284672 333.6 0.00490515138059951
285184 334.2 0.00490718607173968
285696 334.8 0.00490921845476229
286208 335.4 0.00491124770180675
286720 336 0.00491327257029668
287232 336.6 0.00491529154948274
287744 337.2 0.00491730311670582
288256 337.8 0.0049193059060396
288768 338.4 0.00492129863413487
289280 339 0.00492327987589067
289792 339.6 0.00492524798560017
290304 340.2 0.00492720131002662
290816 340.8 0.00492913843432383
291328 341.4 0.00493105808141792
291840 342 0.00493295873250237
292352 342.6 0.00493483846868823
292864 343.2 0.0049366952441581
293376 343.8 0.00493852719053442
293888 344.4 0.00494033259235006
294400 345 0.00494210974198142
294912 345.6 0.00494385699645399
295424 346.2 0.00494557294228078
295936 346.8 0.00494725644258857
296448 347.4 0.00494890661061472
296960 348 0.0049505228183041
297472 348.6 0.00495210465970097
297984 349.2 0.00495365179998295
298496 349.8 0.00495516382925028
299008 350.4 0.00495664025181297
299520 351 0.00495808060053887
300032 351.6 0.00495948459478967
300544 352.2 0.0049608522459529
301056 352.8 0.0049621838123436
301568 353.4 0.00496347962034023
302080 354 0.00496473995244946
302592 354.6 0.00496596518421284
303104 355.2 0.00496715606401756
303616 355.8 0.00496831380693692
304128 356.4 0.00496943984134091
304640 357 0.00497053545856843
305152 357.6 0.00497160176115564
305664 358.2 0.00497263995020601
306176 358.8 0.00497365157093368
306688 359.4 0.00497463841096606
307200 360 0.00497560219379542
307712 360.6 0.00497654443725784
308224 361.2 0.00497746663714698
308736 361.8 0.0049783706176591
309248 362.4 0.00497925876210316
309760 363 0.0049801339054288
310272 363.6 0.00498099891425084
310784 364.2 0.00498185627661915
311296 364.8 0.00498270804353828
311808 365.4 0.00498355608734992
312320 366 0.00498440233207669
312832 366.6 0.00498524878563356
313344 367.2 0.00498609752253469
313856 367.8 0.00498695071935173
314368 368.4 0.0049878105972038
314880 369 0.00498867916245408
315392 369.6 0.00498955794532223
315904 370.2 0.00499044803751709
316416 370.8 0.00499135040093049
316928 371.4 0.0049922660646873
317440 372 0.00499319595689156
317952 372.6 0.00499414057465438
318464 373.2 0.00499509984446774
318976 373.8 0.00499607322361615
319488 374.4 0.00499705984868009
320000 375 0.00499805861431173
320512 375.6 0.00499906823293605
321024 376.2 0.00500008734356475
321536 376.8 0.0050011146356001
322048 377.4 0.00500214886181022
322560 378 0.00500318868114379
323072 378.6 0.00500423250094915
323584 379.2 0.00500527856461463
324096 379.8 0.00500632523340522
324608 380.4 0.00500737111489525
325120 381 0.00500841489374107
325632 381.6 0.00500945517610419
326144 382.2 0.00501049065580136
326656 382.8 0.00501152040704024
327168 383.4 0.00501254385698247
327680 384 0.00501356041456561
328192 384.6 0.00501456926122892
328704 385.2 0.005015569642531
329216 385.8 0.0050165612815941
329728 386.4 0.00501754430635784
330240 387 0.00501851877461144
330752 387.6 0.00501948448630089
331264 388.2 0.00502044133391263
331776 388.8 0.00502138965717122
332288 389.4 0.00502233014739182
332800 390 0.00502326351891332
333312 390.6 0.00502419033158982
333824 391.2 0.00502511098553898
334336 391.8 0.00502602578233356
334848 392.4 0.00502693509456218
335360 393 0.00502783959327944
335872 393.6 0.00502874026018883
336384 394.2 0.00502963807532428
336896 394.8 0.00503053368775841
337408 395.4 0.00503142742416553
337920 396 0.0050323195756738
338432 396.6 0.00503321058611478
338944 397.2 0.00503410093861413
339456 397.8 0.00503499093390401
339968 398.4 0.00503588066569528
340480 399 0.00503677024355257
340992 399.6 0.00503766004838341
341504 400.2 0.00503855081707238
